arm,dataset,n,weighting,family,mass_below_zero,w1_untruncated,w1_truncated,w1_stage1
synthetic,dataset4643,10,Variable,normal,0.008353151245883652,0.11217220851030683,0.10993760480251906,0.10994889355181665
synthetic,dataset4643,10,Variable,kde,0.032468836469262456,0.13249671798010065,0.1224265530568117,
synthetic,dataset4644,18,Uniform,normal,0.019553233890950237,0.1829787563642868,0.18288833503664362,0.18284705586858346
synthetic,dataset4644,18,Uniform,kde,0.019508510900739663,0.15836331634860992,0.1551242094123328,
synthetic,dataset4644,18,Variable,normal,0.03320408612227219,0.1624052062134276,0.1498557597635865,0.14998616469634912
synthetic,dataset4644,18,Variable,kde,0.03537217121527727,0.1391384428944732,0.12266111718711145,
synthetic,dataset4645,98,Uniform,normal,1.9598347559061334e-112,0.0222620188947176,0.0222620188947176,0.022261385369681273
synthetic,dataset4645,98,Uniform,kde,0.0,0.020932391986201327,0.020932391986201327,
synthetic,dataset4645,98,Variable,normal,0.0,0.009381396507188063,0.009381396507188063,0.009384227323738073
synthetic,dataset4645,98,Variable,kde,0.0,0.006937251378234024,0.006937251378234024,
synthetic,dataset4654,26,Uniform,normal,0.02465111838978135,0.22733327508933396,0.23412421825085772,0.2339540242328777
synthetic,dataset4654,26,Uniform,kde,0.024439719241240946,0.204749878260569,0.213039157899284,
synthetic,dataset4654,26,Variable,normal,0.06622967498850817,0.15921789448766424,0.15889382501695354,0.1587423884124034
synthetic,dataset4654,26,Variable,kde,0.09854095179625574,0.13336117757020913,0.14540079113921245,
synthetic,dataset4660,48,Uniform,normal,0.061023485383573,0.25898811403517197,0.265136785583778,0.26450822812117813
synthetic,dataset4660,48,Uniform,kde,0.04772321621022309,0.23427753141397045,0.24041596659719267,
synthetic,dataset4660,48,Variable,normal,0.06346460823819244,0.16225381735855926,0.14789109883478246,0.1476749107886312
synthetic,dataset4660,48,Variable,kde,0.06052923916612446,0.12065785404851004,0.10759633659123224,
synthetic,dataset4664,37,Uniform,normal,0.052183885137997425,0.28238922696823826,0.24223840176619182,0.24257336208101715
synthetic,dataset4664,37,Uniform,kde,0.03653261828369995,0.27426022565354746,0.23139722783301298,
synthetic,dataset4664,37,Variable,normal,0.052042300711248504,0.25061049526036555,0.2436051915460612,0.2433907739126664
synthetic,dataset4664,37,Variable,kde,0.05605209992348001,0.18401542175226165,0.1678750252425804,
synthetic,dataset4666,64,Uniform,normal,0.07575666485539094,0.2868961659360988,0.29171218900609697,0.291257844275199
synthetic,dataset4666,64,Uniform,kde,0.038186193371347925,0.22673726964128196,0.2307912774032499,
synthetic,dataset4666,64,Variable,normal,0.0559936676537986,0.19440672718614482,0.1853657579745849,0.18517898615125722
synthetic,dataset4666,64,Variable,kde,0.04776639348132396,0.13181328636749357,0.11954401320924748,
synthetic,dataset467,9,Uniform,normal,0.006284727119923574,0.10356976521954868,0.0998780886685673,0.09992828063651832
synthetic,dataset467,9,Uniform,kde,0.021484290544793973,0.16218866866370402,0.14585608460202762,
synthetic,dataset467,9,Variable,normal,0.0008060720507119681,0.07749902496352445,0.07735051650266415,0.07739326773357064
synthetic,dataset467,9,Variable,kde,0.007642809954179717,0.09740546061535098,0.09325312720256107,
synthetic,dataset4674,45,Uniform,normal,2.3065974473061817e-173,0.009075497674776188,0.009075497674776188,0.009082991939963498
synthetic,dataset4674,45,Uniform,kde,0.0,0.010860213522313965,0.010860213522313965,
synthetic,dataset4674,45,Variable,normal,9.868018976312067e-244,0.0064457248208284,0.0064457248208284,0.006454265833232061
synthetic,dataset4674,45,Variable,kde,0.0,0.006442737494329102,0.006442737494329102,
synthetic,dataset4675,13,Uniform,normal,0.09596645580412783,0.47625436566336815,0.43955398588019395,0.4394322060884436
synthetic,dataset4675,13,Uniform,kde,0.07154696625216432,0.40009479740069775,0.38069958202431875,
synthetic,dataset4675,13,Variable,normal,0.06196764193434167,0.3132470593688581,0.28256519985873124,0.28295888902814154
synthetic,dataset4675,13,Variable,kde,0.03661248239504103,0.20011875008267557,0.1778718913909911,
synthetic,dataset4677,13,Uniform,normal,0.2756149959972295,1.244816273589674,1.258084508715844,1.2541585537963287
synthetic,dataset4677,13,Uniform,kde,0.29684319015973537,0.7916276719300911,0.8261223979708334,
synthetic,dataset4677,13,Variable,normal,0.2986905401272302,1.2892061680108589,1.2876216955773996,1.2836193950151396
synthetic,dataset4677,13,Variable,kde,0.3488273253178936,0.930696782655038,1.0292767284787665,
synthetic,dataset4679,74,Uniform,normal,7.333149285458479e-64,0.010704717806316716,0.010704717806316716,0.01070881678091904
synthetic,dataset4679,74,Uniform,kde,6.973141532505541e-223,0.009947016254154256,0.009947016254154256,
synthetic,dataset4679,74,Variable,normal,8.129951905895011e-65,0.010533930020155237,0.010533930020155237,0.01053817606185933
synthetic,dataset4679,74,Variable,kde,1.9580285232836284e-170,0.009427072264599596,0.009427072264599596,
synthetic,dataset4688,71,Uniform,normal,0.01915488143771268,0.13280261466815405,0.11651522255868356,0.11670820494405257
synthetic,dataset4688,71,Uniform,kde,0.025624158335377827,0.1287153572075884,0.1044118012163087,
synthetic,dataset4688,71,Variable,normal,0.017515250370093008,0.10443560032870372,0.09968652127075124,0.09963232576050043
synthetic,dataset4688,71,Variable,kde,0.019791107624729184,0.08936841597009838,0.07981185061864524,
synthetic,dataset4689,53,Uniform,normal,0.03765794913878223,0.2485699545913241,0.20244052057517706,0.20309610965403613
synthetic,dataset4689,53,Uniform,kde,0.0240976391626746,0.27762497676800374,0.2528438522037426,
synthetic,dataset4689,53,Variable,normal,0.0045732394357081655,0.0858380745404623,0.0840219706652168,0.08409934796624509
synthetic,dataset4689,53,Variable,kde,0.007577070415565057,0.0884152605416309,0.08277952028032769,
synthetic,dataset4697,30,Uniform,normal,3.075141076694392e-33,0.017192467039236853,0.017192467039236853,0.017187175392996218
synthetic,dataset4697,30,Uniform,kde,3.7279433847840606e-80,0.021362367129900986,0.021362367129900986,
synthetic,dataset4697,30,Variable,normal,1.3953467318960634e-35,0.011627125212025448,0.011627125212025448,0.011636249234963803
synthetic,dataset4697,30,Variable,kde,9.910135888771755e-68,0.014499306128706263,0.014499306128706263,
synthetic,dataset4701,27,Uniform,normal,1.8956041039474234e-05,0.06168807347251812,0.061677564707819606,0.061638530858477966
synthetic,dataset4701,27,Uniform,kde,9.276063261227375e-06,0.051278264961172826,0.051272162667225674,
synthetic,dataset4701,27,Variable,normal,6.3370706983656794e-06,0.06306030367065242,0.06305724566852224,0.06305742716592115
synthetic,dataset4701,27,Variable,kde,1.747291513611839e-05,0.05164032791577969,0.051630969046513604,
synthetic,dataset4712,40,Uniform,normal,0.13422242797862344,0.6882871247788478,0.6638677449621181,0.6629788720044256
synthetic,dataset4712,40,Uniform,kde,0.10261245180477237,0.5993817876459644,0.5614619551944838,
synthetic,dataset4712,40,Variable,normal,0.14704116305052073,0.5401459367585694,0.5773125598242725,0.5753505282971006
synthetic,dataset4712,40,Variable,kde,0.20029608200403534,0.4372770032860858,0.5712237843939992,
synthetic,dataset4722,18,Uniform,normal,0.009526012385342666,0.14951710904386578,0.150119645182538,0.1501168978419699
synthetic,dataset4722,18,Uniform,kde,0.019631218130459684,0.17368409430478557,0.17419322575731522,
synthetic,dataset4722,18,Variable,normal,0.009079171672301716,0.08712491839163448,0.0856298107144691,0.08562767354007601
synthetic,dataset4722,18,Variable,kde,0.025524840486570128,0.11073343393746514,0.10500639936622472,
synthetic,dataset4738,13,Uniform,normal,6.030673465299833e-11,0.09989319403075603,0.09989319398397811,0.09986965697820066
synthetic,dataset4738,13,Uniform,kde,3.8073920720334336e-10,0.11011314591446467,0.11011314556850607,
synthetic,dataset4738,13,Variable,normal,1.6114997142523689e-52,0.04064916822581567,0.04064916822581567,0.040640692041731576
synthetic,dataset4738,13,Variable,kde,5.873548528377685e-24,0.0388767677244156,0.0388767677244156,
synthetic,dataset4748,73,Uniform,normal,0.055230799743694776,0.15389944107048983,0.16180846643919838,0.1612093795706579
synthetic,dataset4748,73,Uniform,kde,0.04501588390505491,0.12678790464373896,0.13221788912549434,
synthetic,dataset4748,73,Variable,normal,0.0481117264056444,0.11405947522121417,0.11540027004109621,0.11502248167337178
synthetic,dataset4748,73,Variable,kde,0.04558298924406606,0.08242097264853493,0.07291554866707071,
synthetic,dataset4753,30,Uniform,normal,0.12974974107746212,0.5550046899136251,0.46720879634004847,0.4675654977407574
synthetic,dataset4753,30,Uniform,kde,0.07575439351050288,0.3345307101279371,0.26908965491063297,
synthetic,dataset4753,30,Variable,normal,0.1621658684601902,0.7212880525601914,0.6455557340422752,0.6446175690339753
synthetic,dataset4753,30,Variable,kde,0.13015018231831837,0.40950164145710566,0.34086495768668235,
synthetic,dataset4754,83,Uniform,normal,0.2355936738140459,0.8576718589570026,0.7407894554598767,0.7378289635413507
synthetic,dataset4754,83,Uniform,kde,0.14398347885443286,0.44146019009270604,0.3032902560248577,
synthetic,dataset4754,83,Variable,normal,0.25914968878313904,1.3799210542527398,1.360711684273426,1.354448866584915
synthetic,dataset4754,83,Variable,kde,0.2148596791243715,0.6024403306327735,0.6048754272082382,
synthetic,dataset4758,11,Uniform,normal,0.0,0.006525331311720757,0.006525331311720757,0.0065137882005768255
synthetic,dataset4758,11,Uniform,kde,0.0,0.00697875986362635,0.00697875986362635,
synthetic,dataset4758,11,Variable,normal,0.0,0.003648277798513168,0.003648277798513168,0.0036544822746267767
synthetic,dataset4758,11,Variable,kde,0.0,0.0036710369224435785,0.0036710369224435785,
synthetic,dataset476,5,Uniform,normal,0.0628649624355719,0.3219664896204465,0.2894740387121699,0.2895443931817482
synthetic,dataset476,5,Uniform,kde,0.11012543336830782,0.4036135559534235,0.2986345317384186,
synthetic,dataset476,5,Variable,normal,0.02463499975226694,0.296143701335768,0.29380670037592244,0.2937422201041793
synthetic,dataset476,5,Variable,kde,0.08401862628923161,0.3123415849899799,0.2993990291552666,
synthetic,dataset4765,18,Uniform,normal,2.7024927571386972e-06,0.12054621288428935,0.12054367700333153,0.12054229580168771
synthetic,dataset4765,18,Uniform,kde,2.732911479886976e-09,0.13634704122797414,0.13634703873883552,
synthetic,dataset4765,18,Variable,normal,5.036747517343963e-30,0.03161437302435638,0.03161437302435638,0.03161855451195268
synthetic,dataset4765,18,Variable,kde,2.2489513458285693e-23,0.034711314842023167,0.034711314842023167,
synthetic,dataset4781,99,Uniform,normal,0.19628109374160113,0.4420696465058592,0.3619642599765521,0.360492357663056
synthetic,dataset4781,99,Uniform,kde,0.11465579528958134,0.26291015933971656,0.17026430603804285,
synthetic,dataset4781,99,Variable,normal,0.09706085689873123,0.286665034188962,0.27500071152446076,0.27416183532103733
synthetic,dataset4781,99,Variable,kde,0.0687523040914162,0.15081069590459178,0.1348969879597325,
synthetic,dataset4796,15,Uniform,normal,0.029081687794632338,0.22056237048054597,0.22651071224341998,0.2262182498405741
synthetic,dataset4796,15,Uniform,kde,0.048777973892558085,0.24955239144055547,0.2598113971986499,
synthetic,dataset4796,15,Variable,normal,0.018845059236880797,0.10169516044626942,0.09707257719449093,0.09702203358879868
synthetic,dataset4796,15,Variable,kde,0.03660325394925777,0.1080726393303968,0.09751663111934751,
synthetic,dataset48,6,Uniform,normal,0.014400275550540081,0.3010308954165454,0.29428721357509935,0.29438595192721567
synthetic,dataset48,6,Uniform,kde,0.011903214761329908,0.25401300151918743,0.24852010443010492,
synthetic,dataset48,6,Variable,normal,0.03150580135708303,0.3070726560546253,0.29113411240061887,0.29129608981214095
synthetic,dataset48,6,Variable,kde,0.053566701530601016,0.31334632830394105,0.2892494501027826,
synthetic,dataset4809,37,Uniform,normal,0.11319370555292063,0.23752010307535637,0.11832962156392789,0.11891567679002428
synthetic,dataset4809,37,Uniform,kde,0.08422903825731022,0.297698982319667,0.21374752542719713,
synthetic,dataset4809,37,Variable,normal,0.030808844655082143,0.12165466580539516,0.11821807394076565,0.1180747348029
synthetic,dataset4809,37,Variable,kde,0.038536099351198165,0.12275007258973324,0.10691553286601188,
synthetic,dataset4814,26,Uniform,normal,0.10431522180466474,0.40454803996185124,0.3425949323376343,0.3428651852435973
synthetic,dataset4814,26,Uniform,kde,0.06271428349582338,0.29059670594324366,0.23231517844787142,
synthetic,dataset4814,26,Variable,normal,0.07668957515473857,0.42606927744544804,0.39996044183012164,0.4000515169907328
synthetic,dataset4814,26,Variable,kde,0.08014521515526249,0.33143246978901514,0.294217469113508,
synthetic,dataset4828,61,Uniform,normal,3.0094411811186534e-05,0.04388782055301127,0.04386297269316867,0.04385297116841831
synthetic,dataset4828,61,Uniform,kde,2.0847893565604146e-06,0.04604498071142296,0.04604321867994195,
synthetic,dataset4828,61,Variable,normal,1.3538312795828438e-05,0.04220523717781915,0.042196818141482004,0.04222197503324972
synthetic,dataset4828,61,Variable,kde,1.972918779438372e-06,0.0407136556539657,0.040712118913321556,
synthetic,dataset4847,45,Uniform,normal,0.05418556688017405,0.14778901149293894,0.14333544670732065,0.14311833815524327
synthetic,dataset4847,45,Uniform,kde,0.04204394701759196,0.10113924021304635,0.09000571043834026,
synthetic,dataset4847,45,Variable,normal,0.052929974206445386,0.14783806925123055,0.14523222545314426,0.1449932053588022
synthetic,dataset4847,45,Variable,kde,0.05816100051158901,0.11323885679304138,0.1020942984716227,
synthetic,dataset4849,59,Uniform,normal,3.8824420359192386e-165,0.00572992005140281,0.00572992005140281,0.005729820296888823
synthetic,dataset4849,59,Uniform,kde,0.0,0.006986495924883831,0.006986495924883779,
synthetic,dataset4849,59,Variable,normal,7.749904251982549e-172,0.005545741924700521,0.005545741924700521,0.005553512544514654
synthetic,dataset4849,59,Variable,kde,0.0,0.005703382335805412,0.005703382335805412,
synthetic,dataset4856,29,Uniform,normal,0.014828337612623548,0.11729803514326702,0.11025523338622344,0.11035744245723945
synthetic,dataset4856,29,Uniform,kde,0.008674225125839319,0.10264066748357503,0.09832382452690672,
synthetic,dataset4856,29,Variable,normal,0.011498381408583475,0.1132277285280252,0.10849670587357504,0.10858427683815655
synthetic,dataset4856,29,Variable,kde,0.009351513959635592,0.10501322379737556,0.10054256432573339,
synthetic,dataset4858,10,Uniform,normal,0.12146271249555052,0.49421464466937604,0.45217182872729045,0.45184314837973855
synthetic,dataset4858,10,Uniform,kde,0.12490701546803194,0.5081779691978172,0.4789668786595441,
synthetic,dataset4858,10,Variable,normal,0.03524386887621538,0.15222693264594025,0.13730676970613592,0.1374990055750811
synthetic,dataset4858,10,Variable,kde,0.03968184219439856,0.13665549054335227,0.1190937880045697,
synthetic,dataset4859,18,Uniform,normal,1.7097612662549473e-05,0.09754471311187445,0.09754011001736095,0.09754928241569094
synthetic,dataset4859,18,Uniform,kde,2.4603798806557645e-05,0.10115260210446267,0.10114730714596769,
synthetic,dataset4859,18,Variable,normal,4.051135930671176e-05,0.08384887115769736,0.08383041134779742,0.08383052069489305
synthetic,dataset4859,18,Variable,kde,0.00013748024261963553,0.08073795021945215,0.08066760526554696,
synthetic,dataset4867,17,Uniform,normal,0.018764481197358965,0.20304726921458754,0.19213200018416576,0.19223845009440882
synthetic,dataset4867,17,Uniform,kde,0.010981681449640368,0.19001130590735213,0.1837849813305662,
synthetic,dataset4867,17,Variable,normal,0.01000941935808257,0.17721938868570783,0.17123317215327383,0.1714078335343865
synthetic,dataset4867,17,Variable,kde,0.01054959534072038,0.15931675379706894,0.15229922110527988,
synthetic,dataset487,3,Uniform,normal,0.009368586625168422,0.560595353016556,0.5612575175909975,0.5611278347900615
synthetic,dataset487,3,Uniform,kde,0.04315990692845239,0.626307080434703,0.6307371061286171,
synthetic,dataset487,3,Variable,normal,0.0175903266176561,0.17696866449907284,0.1712525327750875,0.17139906537012614
synthetic,dataset487,3,Variable,kde,0.035049569441838256,0.17749807562532724,0.16671113645604235,
synthetic,dataset4873,38,Uniform,normal,1.611537701911961e-29,0.030152014625850695,0.030152014625850695,0.030152116983159543
synthetic,dataset4873,38,Uniform,kde,1.6015325718195268e-81,0.02385141985353621,0.02385141985353621,
synthetic,dataset4873,38,Variable,normal,7.253873098108004e-25,0.027219466255751352,0.027219466255751352,0.02721303809411673
synthetic,dataset4873,38,Variable,kde,1.948359375723135e-44,0.025261255124291452,0.025261255124291452,
synthetic,dataset489,5,Uniform,normal,1.1454846656764789e-20,0.11845229873905858,0.11845229873905858,0.11845564153642239
synthetic,dataset489,5,Uniform,kde,2.5855743965047722e-25,0.12759128590490904,0.12759128590490904,
synthetic,dataset489,5,Variable,normal,5.619861103839151e-51,0.02579584939510667,0.02579584939510667,0.025804595582366804
synthetic,dataset489,5,Variable,kde,8.942981158596738e-57,0.029914888092928544,0.029914888092928544,
synthetic,dataset4891,19,Uniform,normal,0.0005087930433863188,0.11365322815348908,0.11354731323479256,0.11352625874466644
synthetic,dataset4891,19,Uniform,kde,6.435786598671347e-05,0.10920992723834838,0.10919597806604128,
synthetic,dataset4891,19,Variable,normal,0.0005956841205507925,0.06598444075374348,0.06572757558139737,0.06574239338882285
synthetic,dataset4891,19,Variable,kde,0.0004347697075834079,0.06967121685154996,0.06940757602945666,
synthetic,dataset4893,18,Uniform,normal,0.03798350640605978,0.2885469083786883,0.2727325191988935,0.27282182328085147
synthetic,dataset4893,18,Uniform,kde,0.01859691585064666,0.27391836870344505,0.26643177643229715,
synthetic,dataset4893,18,Variable,normal,0.009292939792083775,0.14215496612704823,0.13672891159471712,0.13690412855699646
synthetic,dataset4893,18,Variable,kde,0.005404333821413287,0.10539736776820312,0.10208150024147747,
synthetic,dataset4895,30,Uniform,normal,0.002474139537261564,0.13085609453337116,0.12997369692837366,0.12998046774292926
synthetic,dataset4895,30,Uniform,kde,0.0003178866958691409,0.09781069265440026,0.09771144180857193,
synthetic,dataset4895,30,Variable,normal,0.002683295894060671,0.08978894257858966,0.08854718817775632,0.08857920250793701
synthetic,dataset4895,30,Variable,kde,0.0011469836798129092,0.07771745768970867,0.07709113214515771,
synthetic,dataset491,6,Uniform,normal,0.0816367312232612,0.31071177399864547,0.29621073211749366,0.295893882720104
synthetic,dataset491,6,Uniform,kde,0.12524064049323558,0.3663050035205561,0.337122851174182,
synthetic,dataset491,6,Variable,normal,0.07135461738908774,0.2718788755053789,0.2513573458713582,0.2512445055887016
synthetic,dataset491,6,Variable,kde,0.11309590495852134,0.302030548835142,0.2572156439864509,
synthetic,dataset4913,87,Uniform,normal,0.1336635268012617,0.3874123534191806,0.40572240087885575,0.403962921855707
synthetic,dataset4913,87,Uniform,kde,0.08214508243190145,0.19803150021766738,0.18982407999356857,
synthetic,dataset4913,87,Variable,normal,0.14531432099583486,0.386300115737135,0.38974575981896126,0.3878349693311914
synthetic,dataset4913,87,Variable,kde,0.11197148647207966,0.19191459485100373,0.17098916253332064,
synthetic,dataset4946,39,Uniform,normal,0.038523493140481424,0.2651064457090576,0.2431980595374655,0.2434364758739856
synthetic,dataset4946,39,Uniform,kde,0.011258578510522806,0.12631624527805566,0.11940803182522408,
synthetic,dataset4946,39,Variable,normal,0.04494111605355687,0.28423400722554476,0.2587532926655357,0.25908298686358977
synthetic,dataset4946,39,Variable,kde,0.015365112945338415,0.1372054274270682,0.1286451887909093,
synthetic,dataset495,5,Uniform,normal,0.06690365044758904,0.3845061551125762,0.32988496843025505,0.3302399345297946
synthetic,dataset495,5,Uniform,kde,0.12338894359130369,0.5477841012188879,0.45273996117594417,
synthetic,dataset495,5,Variable,normal,0.0015021072026884172,0.19783097995603302,0.1974642788084512,0.19747772547762288
synthetic,dataset495,5,Variable,kde,0.024476199385085558,0.23250335423731044,0.22030830963900774,
synthetic,dataset4955,17,Uniform,normal,0.251617602684139,1.2810140332904354,1.0879037317749174,1.0838005657872887
synthetic,dataset4955,17,Uniform,kde,0.24252033787880092,1.0327594419409931,0.7328992675368323,
synthetic,dataset4955,17,Variable,normal,0.22424016303994576,1.3972648428618564,1.40792977279338,1.4029982738782993
synthetic,dataset4955,17,Variable,kde,0.2871229846585883,1.224719897502667,1.2655082052565505,
synthetic,dataset4956,72,Uniform,normal,7.800541187591593e-54,0.02141198819366683,0.02141198819366683,0.021418196432825488
synthetic,dataset4956,72,Uniform,kde,3.4741534995344636e-212,0.014041237525296521,0.014041237525296521,
synthetic,dataset4956,72,Variable,normal,6.057309701098724e-61,0.017664464165965486,0.017664464165965486,0.017670149935088777
synthetic,dataset4956,72,Variable,kde,8.886364360435962e-190,0.008884913676800747,0.008884913676800747,
synthetic,dataset4960,14,Uniform,normal,6.450890753914409e-65,0.024236627961349896,0.024236627961349896,0.024238289255608274
synthetic,dataset4960,14,Uniform,kde,9.10221696219173e-135,0.027020176916813365,0.027020176916813365,
synthetic,dataset4960,14,Variable,normal,1.7838404645007933e-80,0.015860950976545964,0.015860950976545964,0.015867035897458606
synthetic,dataset4960,14,Variable,kde,3.684542630361851e-120,0.018042791967755427,0.018042791967755427,
synthetic,dataset4961,14,Uniform,normal,0.19867085640995746,0.7679811642669246,0.7464135632592392,0.7445312618934044
synthetic,dataset4961,14,Uniform,kde,0.1796060365630132,0.4834283468319447,0.4576023671116909,
synthetic,dataset4961,14,Variable,normal,0.20985957951842255,0.7293092397168816,0.6774246807677712,0.6755304340779417
synthetic,dataset4961,14,Variable,kde,0.21855194143541298,0.520798980022751,0.45011046746368044,
synthetic,dataset4965,10,Uniform,normal,0.1294283172403698,1.3291202087141478,1.116274294496429,1.1183157091208782
synthetic,dataset4965,10,Uniform,kde,0.14860069901854267,1.3743546117608396,1.1444572018935362,
synthetic,dataset4965,10,Variable,normal,0.0007889347343324345,0.3249890157984998,0.3253766923698731,0.32536037120905387
synthetic,dataset4965,10,Variable,kde,0.023621844121436503,0.3737899868601772,0.36062947040542803,
synthetic,dataset4975,25,Uniform,normal,7.683821711809625e-46,0.04142226873033258,0.04142226873033258,0.04141372617070868
synthetic,dataset4975,25,Uniform,kde,2.2777736803911088e-94,0.03979404516437691,0.03979404516437691,
synthetic,dataset4975,25,Variable,normal,5.416298441557603e-60,0.020322522420769075,0.020322522420769075,0.02032073906775863
synthetic,dataset4975,25,Variable,kde,3.060391527680379e-76,0.018482934178823993,0.018482934178823993,
synthetic,dataset4977,16,Uniform,normal,0.027201990725147528,0.21398355170692324,0.21210152627037776,0.21204904311688952
synthetic,dataset4977,16,Uniform,kde,0.024314626144429547,0.23152451854155634,0.22797228181044168,
synthetic,dataset4977,16,Variable,normal,0.011252629986588205,0.1085813069862311,0.10509185239838696,0.105166238184665
synthetic,dataset4977,16,Variable,kde,0.011372945087174388,0.10380578370118022,0.09888448099575568,
synthetic,dataset4978,64,Uniform,normal,5.61655567277958e-19,0.05029071732970849,0.05029071732970849,0.050294587721082855
synthetic,dataset4978,64,Uniform,kde,1.943940468695172e-42,0.0487318524753878,0.0487318524753878,
synthetic,dataset4978,64,Variable,normal,3.6436236479822036e-16,0.02218288147037442,0.022182881470374144,0.0221956741386911
synthetic,dataset4978,64,Variable,kde,2.3255815840172417e-29,0.0183145099675249,0.0183145099675249,
synthetic,dataset4982,20,Uniform,normal,0.017926667861708916,0.19100858041702143,0.1865437951609269,0.18646246494498975
synthetic,dataset4982,20,Uniform,kde,0.03234862540155471,0.19995920844715298,0.18818906813458522,
synthetic,dataset4982,20,Variable,normal,0.015670947428860847,0.18544001107526747,0.18176134330765994,0.1817951547465513
synthetic,dataset4982,20,Variable,kde,0.03724331113059931,0.1897339655785253,0.17540274509901221,
synthetic,dataset4983,14,Uniform,normal,1.8086318167255203e-06,0.08218346863207046,0.08218207149064681,0.08217910867753789
synthetic,dataset4983,14,Uniform,kde,1.3562339740990448e-07,0.0780475930984871,0.07804746535683582,
synthetic,dataset4983,14,Variable,normal,6.988038157508535e-06,0.06043003789664827,0.060426476809395384,0.060425156977307534
synthetic,dataset4983,14,Variable,kde,2.4628111215267954e-05,0.06970667956266371,0.06968763405516039,
synthetic,dataset499,5,Uniform,normal,0.004588430692106552,0.16833545048192944,0.16499588572126647,0.1650675138367664
synthetic,dataset499,5,Uniform,kde,0.011259085607238633,0.21477168782301703,0.2043374573614317,
synthetic,dataset499,5,Variable,normal,0.00045008322721801924,0.1324945641721863,0.13227406292044944,0.13228467786996337
synthetic,dataset499,5,Variable,kde,0.00599257376125924,0.1499450002272834,0.14646933819630925,
synthetic,dataset50,3,Uniform,normal,5.647182356641449e-22,0.10525540662503464,0.10525540662503464,0.10523120000629685
synthetic,dataset50,3,Uniform,kde,1.4151723426491707e-25,0.12165865449174675,0.12165865449174675,
synthetic,dataset50,3,Variable,normal,2.3868511124758498e-32,0.05868451395797197,0.05868451395797197,0.05867287092537762
synthetic,dataset50,3,Variable,kde,2.252353711076475e-25,0.06319140727384907,0.06319140727384907,
synthetic,dataset5000,165,Uniform,normal,0.08944005774263791,0.4912344099344452,0.3958971877543342,0.3967700656560605
synthetic,dataset5000,165,Uniform,kde,0.03766418390319331,0.48854239689359147,0.4526399208017083,
synthetic,dataset5000,165,Variable,normal,0.10601306576514535,0.4263286468684906,0.40437944603716025,0.4023532083446477
synthetic,dataset5000,165,Variable,kde,0.09981067402130779,0.2841682425331852,0.24922708633763102,
synthetic,dataset5003,146,Uniform,normal,5.504739267927828e-13,0.07681857301214218,0.07681857301167963,0.07682051785494987
synthetic,dataset5003,146,Uniform,kde,6.75110926621538e-26,0.0757680361874092,0.0757680361874092,
synthetic,dataset5003,146,Variable,normal,3.3491894762683058e-25,0.023731590468963136,0.023731590468963136,0.02373881467748483
synthetic,dataset5003,146,Variable,kde,3.102805562253901e-30,0.014810530487821175,0.014810530487821175,
synthetic,dataset5007,447,Uniform,normal,0.0025661912739409235,0.11389511763841764,0.11209057787147786,0.11213500938715182
synthetic,dataset5007,447,Uniform,kde,2.0038929787254805e-05,0.06092122876849566,0.06090824664192069,
synthetic,dataset5007,447,Variable,normal,0.0006797374378738443,0.07553521224334915,0.07503960833050256,0.07504125943914895
synthetic,dataset5007,447,Variable,kde,5.144223768447635e-05,0.029401200838321567,0.02936331923643469,
synthetic,dataset5011,340,Uniform,normal,0.1465351062406171,0.3729721164550246,0.31390395049104636,0.3113714715595233
synthetic,dataset5011,340,Uniform,kde,0.05120122698419131,0.23900819381076027,0.17747256723178828,
synthetic,dataset5011,340,Variable,normal,0.15709552917310016,0.5062499818087105,0.5094806647618579,0.5062224833288416
synthetic,dataset5011,340,Variable,kde,0.09559921115700018,0.17043485799638108,0.1678781918335302,
synthetic,dataset5014,157,Uniform,normal,3.442328828704389e-06,0.04369349557637854,0.0436930655771733,0.04370059503632047
synthetic,dataset5014,157,Uniform,kde,6.711453335372916e-10,0.03040647278618148,0.030406472774465315,
synthetic,dataset5014,157,Variable,normal,2.569752920627296e-05,0.028997446525479822,0.028980629443604022,0.02898050954757235
synthetic,dataset5014,157,Variable,kde,2.3381224388535985e-07,0.02344505869571248,0.023444882680420345,
synthetic,dataset5019,273,Uniform,normal,4.7569304903601673e-11,0.023525038980631716,0.023525038947216935,0.023526941724026355
synthetic,dataset5019,273,Uniform,kde,1.9927658251219424e-31,0.015425032186767013,0.015425032186766762,
synthetic,dataset5019,273,Variable,normal,1.5177957544997265e-11,0.021978621215384058,0.021978621205682357,0.021968987519789016
synthetic,dataset5019,273,Variable,kde,3.4450134315535605e-25,0.013303226527579514,0.013303226527579273,
synthetic,dataset5035,157,Uniform,normal,0.14921312182124502,0.4105583162107888,0.42409044196806067,0.4210745363526258
synthetic,dataset5035,157,Uniform,kde,0.0616127252387815,0.13415772950539656,0.1412344850717727,
synthetic,dataset5035,157,Variable,normal,0.1706255771886318,0.4607248952172714,0.4640381714813223,0.4606994827887294
synthetic,dataset5035,157,Variable,kde,0.110379973202557,0.17704576445838477,0.1663319027514805,
synthetic,dataset5054,655,Uniform,normal,0.11361464948174399,0.3058938982300354,0.24329055771459016,0.24333017862572753
synthetic,dataset5054,655,Uniform,kde,0.02487351984963077,0.12256321057100053,0.10724473678779163,
