arm,dataset,n,"KDE-scott, Uniform","KDE-silverman, Uniform","Logn3p, Uniform","Logn2p, Uniform","Gamma, Uniform","Normal, Uniform","KDE-scott, Variable","KDE-silverman, Variable","Logn3p, Variable","Logn2p, Variable","Gamma, Variable","Normal, Variable"
synthetic,dataset8092,1838,0.03447919811076772,0.02283834606754992,0.05018351315227035,0.13985645188920512,0.07986191684712218,0.2617977803923629,0.0329740595596488,0.015615764043678669,0.04671101900544924,0.12392460307038165,0.07198801655254386,0.22030813262761795
synthetic,dataset8098,2832,0.026979343741257364,0.026932546932064906,0.02706411421183561,0.027031611422349194,0.027160342613717907,0.027510501797530784,0.0020097287345389593,0.0009118825360651577,0.006210086682820084,0.00705951923402953,0.007228094768790895,0.007590120041131524
synthetic,dataset8110,1976,0.17891848432890256,0.20664885632923488,0.19351753773048008,0.12379061477506584,0.16653466796033864,0.32310480609510406,0.1098962075029408,0.04181098382647894,0.10336428310721106,0.1499999190283564,0.1407867685172906,0.4695743789040529
synthetic,dataset8114,1339,0.1409843191985266,0.13736313036413728,0.13429028335411528,0.22458228029518945,0.14423740202804416,0.15815655238935306,0.03009574380792588,0.014767130657709154,0.04554043836703207,0.07898516317653062,0.05732068745222162,0.09849244561256654
synthetic,dataset8123,1568,0.05593117756989578,0.06900608653102135,0.07891644032065855,0.08816315453282701,0.07341975263005733,0.1626955334066832,0.041289502759024016,0.022344222837195678,0.03623090857076495,0.14199962733585503,0.0638294535440351,0.21916412755284884
synthetic,dataset8125,2270,0.018977794342609048,0.01579538471861429,0.03189187640150904,0.03220441162019373,0.0320935520900682,0.03300883622977979,0.0061174816890592395,0.0022370850654180384,0.023633668947263146,0.023640334874322405,0.02382359115884208,0.024701999223400467
synthetic,dataset8128,4062,0.076170256516587,0.06304503249859471,0.10545703646894715,0.13991716196196488,0.1274222597618492,0.23252520713414182,0.020076587420256364,0.007324818459217521,0.07514677737573427,0.09954953008551073,0.09032958619449297,0.1601136398079529
synthetic,dataset8130,4464,0.08136318109693386,0.060832084059840086,0.10567172784430458,0.09775667449511852,0.12837918093960016,0.40698022759887964,0.05660783761881538,0.017978611864983125,0.0774132664616118,0.08446617735316263,0.10904137557764118,0.40436877167749824
synthetic,dataset8131,7995,0.09705045831952133,0.09644834850313355,0.11394191379380747,0.13286212785384435,0.11963116666084256,0.10617699995972735,0.008402798278876173,0.006512792016870437,0.048050319134572014,0.08184812366252829,0.06364971591458363,0.0412151844255141
synthetic,dataset8137,1107,0.03177667261886921,0.03382286809192586,0.04303658339559902,0.0634872003772399,0.044482008247765784,0.051671729810078774,0.022634207338748453,0.014570495925952841,0.03643407798358425,0.06905931798192647,0.0415067005800307,0.065592894965736
synthetic,dataset8144,4025,0.03601322701076071,0.023239688582331285,0.06905666532967851,0.11394914074498216,0.10384731133735216,0.30421656222253857,0.036027374151641096,0.014387429146864921,0.06816181191932302,0.1142919532598858,0.10401551491170957,0.3089054078564465
synthetic,dataset8148,6704,0.0007641528037946911,0.0005886809406870518,0.004599086047738227,0.004810301597973246,0.004731595696838814,0.004593640967671195,0.000864832574117921,0.000491217061377198,0.004689710623244121,0.004912658003567068,0.004828318337608831,0.004684006837074171
synthetic,dataset8164,2406,0.09590718880681107,0.07456822589352483,0.0869362851401707,0.11622956060717608,0.12733474429729516,0.34197658498570005,0.04761061496827594,0.015461956011682714,0.07233424886668291,0.07765195120619817,0.10604759580188586,0.3132345872509295
synthetic,dataset8176,4221,0.15705660180024997,0.14769522934018225,0.17305801238974328,0.19616478765356404,0.18402791179191758,0.22850474171250024,0.024147757906704738,0.005478405789993623,0.08188333328902224,0.08965279359293735,0.08803320904801254,0.11910093997352864
synthetic,dataset8185,8484,0.00721791550991997,0.006346100395091547,0.021848484886622,0.02203241369113606,0.022027778963770315,0.023733730110523887,0.003544277484043114,0.0016206709860336435,0.01964608162491063,0.01984080888109893,0.01975161698230443,0.020501758922122172
synthetic,dataset8187,2589,0.057574118949319505,0.05828470802743996,0.06635839508887115,0.13530663351914715,0.09717167945500294,0.05422072651110481,0.011305696806983118,0.00902550494092189,0.03716983602243856,0.13610167985993488,0.08118930524777136,0.03316995339357644
synthetic,dataset8195,3304,0.07067285651741571,0.07248141099718614,0.08150409278695589,0.18319236735858763,0.08783319163981834,0.08974101725848536,0.026346796153655986,0.021528585248409803,0.029272275439053048,0.25093847793451574,0.09122141407854888,0.07724755945514486
synthetic,dataset8199,1594,0.14364445098155343,0.14341268797868045,0.14425876383556463,0.14665718118564774,0.1453673062591331,0.16100151925663264,0.014649568986024528,0.006129146020178926,0.040490794165634204,0.049847343193723866,0.04394102359450292,0.045260200632253
synthetic,dataset8204,1996,0.10439814003027148,0.1012162682604273,0.1003004445856649,0.16023582897616445,0.08841406678306964,0.15113444893172295,0.02471927773124466,0.02015186905824339,0.05652477397435652,0.1773063051921166,0.05857901198689784,0.09654838842812975
synthetic,dataset8205,2347,0.0872211354928428,0.08686998034159057,0.1254058035655157,0.27664796517143736,0.17126722498358316,0.07756548310554348,0.022348604208197925,0.017994453408233572,0.09013178326984211,0.2520253015105318,0.13776462952676602,0.08114215335095813
synthetic,dataset8207,2162,0.021405795525923803,0.027108910467773983,0.03369341741128483,0.12547686917583076,0.03621299820616396,0.13253166992496296,0.02662966229757784,0.017117996723637407,0.021664159837158907,0.16853405212618114,0.04211852780460451,0.14981515072321255
synthetic,dataset8211,9404,0.08754166693576243,0.08518915521326391,0.09553535206048781,0.15136218732285364,0.08425326181129247,0.19137634026388595,0.017374036064836083,0.012670292000296653,0.05419667571369298,0.1554523133329863,0.05225782260324777,0.14746612313349444
synthetic,dataset8213,4047,0.010734055822895387,0.009243275210487952,0.023195896162420203,0.053775234807669624,0.0412654088115858,0.023112711462158732,0.005388468946659198,0.003567514601990923,0.019845418114849616,0.04670556736486891,0.035681421826776444,0.01976554476711687
synthetic,dataset8221,6075,0.14259541990628405,0.13583171053560095,0.1376557117859887,0.20484907768502503,0.1294469888037016,0.2581630784048484,0.02380660983996536,0.014522859028420713,0.025311266023232987,0.1354552566809585,0.04195154964954785,0.16028991154052574
synthetic,dataset8240,1145,0.16576851418402538,0.1373988937678498,0.1596679900469029,0.24238038159460734,0.1971482319652809,0.35646870701731814,0.049486565471526495,0.015365455303241859,0.11500213631240339,0.1669247224832181,0.1405717525297091,0.23079479953103355
synthetic,dataset8243,2314,0.07660529624532142,0.08190493797746307,0.07941863548603878,0.08003505127851225,0.07438706508170548,0.07974072249870576,0.022237713064603044,0.011237873002933163,0.03764291471664827,0.037096951252086494,0.04991420290972531,0.0997929156747479
synthetic,dataset8251,1375,0.023706065114099634,0.01592432471734212,0.042768928010337076,0.1643656567968827,0.06906583426340632,0.14973494012761907,0.024488943158112383,0.014055835935694812,0.039894594254862234,0.15605037732105262,0.06354240333629607,0.14119415519226325
synthetic,dataset8259,3693,0.18044044433448483,0.18140709826098744,0.18974355793285125,0.3457468509926722,0.2567234581573462,0.1493540278682964,0.02574671380199182,0.010529090489953376,0.08997221126534516,0.25983554566711714,0.17000894696518826,0.08986636689211358
synthetic,dataset8264,4633,0.015310221327533569,0.01770074058268998,0.031077605166449567,0.10941048796500286,0.03664107013459715,0.15153877444530545,0.02013840595674223,0.012324686949291149,0.030786841302987738,0.11509469841546781,0.037154919340224885,0.15628483273076985
synthetic,dataset8265,9215,0.002104380260598316,0.0015205372879275303,0.01070801044479444,0.010832379410919473,0.011153806227218035,0.012048033053690805,0.0017535013636117,0.0008696506602819533,0.010419188353295295,0.010559198786090334,0.010876667475257841,0.011778435408376947
synthetic,dataset8278,8427,0.03393181350930696,0.0312684889444113,0.11490896148766776,0.145518331959652,0.10226202819931829,0.1357602546167737,0.024837616765874294,0.01902845996260863,0.11444136228048961,0.14188221554114516,0.10172464107553128,0.13714579069896743
synthetic,dataset8281,3919,0.1105037330986737,0.11833482250407693,0.11753259833718406,0.05366928166410875,0.11865336263921927,0.3105111865436482,0.06432315842102698,0.029660807512448293,0.066798906821365,0.17124856723106757,0.10349623208655177,0.37089791875939815
synthetic,dataset8301,2472,0.13098812567897627,0.1455907690391825,0.16422657076713404,0.14794314208319026,0.16767920469487219,0.2716450571596417,0.07029446016046485,0.022797709399251624,0.14003579440376904,0.1544037013416126,0.1840067634395391,0.4652977992077618
synthetic,dataset8302,1656,0.10001281216020194,0.09370148157666877,0.11599747618829793,0.09657634662641787,0.1375911178384271,0.32496458148482976,0.06566319044310062,0.023274466874157334,0.1092425303917578,0.13463364820642568,0.14612900863920802,0.3898050752809854
synthetic,dataset8310,7847,0.08730629618392102,0.08300737331818711,0.10628080841251127,0.11283038551193258,0.10913243192368344,0.12399011236080162,0.009728736546380363,0.0027153575508607297,0.05153384170321158,0.05389905876050305,0.05325088735679897,0.05882002996049723
synthetic,dataset8314,1602,0.017054976602326903,0.011529341540713077,0.049517137071754494,0.07918372507297602,0.057162765053447306,0.0987208429064895,0.021065539980434374,0.009692937311779885,0.049631484681984035,0.07929663856559237,0.05781152286845332,0.10183683358743634
synthetic,dataset8316,8293,0.01510584316278422,0.01144963128927294,0.053243289033383774,0.08869161290281001,0.07005475869983366,0.14805336917192707,0.014480483047368585,0.006587481034724725,0.053493395433296315,0.08586153329014001,0.07113261832315367,0.15802734659949355
synthetic,dataset8322,1157,0.02330968107914916,0.020941366765436835,0.06372316929580901,0.149287170651348,0.09396129112959759,0.05677486372321585,0.021154112306940892,0.013207716587627993,0.06777295265832176,0.15485868042770592,0.09696868705313429,0.06007749705171673
synthetic,dataset8330,1555,0.2470862058214266,0.2644910446110337,0.2861207157691428,0.2599515025878992,0.27282432446286453,0.22922877657157448,0.0718581821285884,0.03328936627924246,0.0727721506372644,0.09803560084391057,0.09438639425818454,0.33710587315706564
synthetic,dataset834,7,0.26185506379604717,0.24688056725156243,0.23841923214285593,0.24332810068477825,0.22865461856583782,0.285849870099089,0.25670717879098953,0.22250285734328223,0.23601244933670798,0.21896311976193725,0.1822891945688529,0.24644108798605624
synthetic,dataset8350,8015,0.11124695895972875,0.10664780664769805,0.15174416434001212,0.31637999125981625,0.19588335146346325,0.20161895519467332,0.02013203608719765,0.007023093483678606,0.09620592982184735,0.19433605091340464,0.12606711657798617,0.12432503404047311
synthetic,dataset8356,4727,0.060992621602813026,0.050389520429276385,0.06494735480141281,0.12424661464584885,0.09626322618716855,0.24934716902683096,0.024804973657477417,0.01048961836468656,0.04331201660330739,0.06721512717775328,0.07328441941417879,0.20817665452250894
synthetic,dataset836,7,0.15815836846668516,0.15070770007515105,0.13920385632584442,0.16551183697784627,0.15354269492911618,0.13915146806902792,0.08433626079061546,0.07384798303651724,0.07099244901467244,0.0775391707213579,0.07410442616188198,0.07098240156258083
synthetic,dataset8362,3052,0.01015210484526385,0.009278910865361034,0.032923493004943946,0.21235030224423082,0.09598568496837251,0.034434266135368,0.01302291679204208,0.010159154204305056,0.035030498565330075,0.21258795699330787,0.09627327358099452,0.03975180085502218
synthetic,dataset8363,2359,0.03342341740209101,0.045629464865521815,0.06023626973491053,0.14649022135713785,0.07798457767904417,0.17626679116404645,0.03722488468971155,0.020902268127711125,0.06039468263121663,0.20432840078112724,0.0892335147161562,0.21468888236763767
synthetic,dataset8375,3770,0.004401185755202712,0.005526034287594817,0.010718025580976403,0.012561877737710885,0.011464860405495268,0.01027755514299972,0.003959081838456009,0.0022573909040783753,0.012756742285771281,0.01520564077728058,0.013780579130827,0.01248723563979037
synthetic,dataset839,5,0.23955486367814383,0.22849700055832056,0.2141475969165776,0.43489390470616546,0.3180602380434309,0.21404383351099598,0.2224120966070479,0.20568181774056746,0.19440252057354457,0.3013790573248173,0.23062691261144708,0.19437141301824618
synthetic,dataset8393,5028,0.0223283704061428,0.015770247334273457,0.022863545803750846,0.14982254085838062,0.039710019308606896,0.1707288428433026,0.02209869684978604,0.013070707653717121,0.023831092214464427,0.14856340101321677,0.04014925282692035,0.16993325313258867
synthetic,dataset8396,3526,0.294682911129305,0.263999794693918,0.24413249665345926,0.3178611059457707,0.28565148864512935,0.5526391449863155,0.019164538616362692,0.00967609786061319,0.05902376710882236,0.09121273877693983,0.07445833499097618,0.14115751781763425
synthetic,dataset841,7,0.36144130474891845,0.3254626176767954,0.24517852930852405,0.24090992431811326,0.25298676216072596,0.29769286646117676,0.23040363730831054,0.04262892319030909,0.15314335028130313,0.16492755464058625,0.1809526802930931,0.22534100119903938
synthetic,dataset8410,4850,0.0008904080409512663,0.0007825066297084256,0.003322539330437315,0.003327472092126164,0.003340042362092229,0.003371504115460544,0.0007699737334916747,0.00047373331221295124,0.0032919651588322095,0.0032905689491584005,0.0032957138948416396,0.0033126198416456106
synthetic,dataset8412,4334,0.02165537507849802,0.017078142133220803,0.033552521139429296,0.11648223153722581,0.06756326445649975,0.2934675127454687,0.040422999292486494,0.019206281506581102,0.033522062749682634,0.1328679202198658,0.07062152336791894,0.2977416966472515
synthetic,dataset8415,6725,0.0017682353172323558,0.001691428332758756,0.002817240018671662,0.00297415095444399,0.0029948035285721594,0.0030379626364367644,0.00045460359887753853,0.0003341374073082743,0.0021068325222201637,0.0022929862479727555,0.002311092727969896,0.002349335698377009
synthetic,dataset8425,3560,0.14858550417198704,0.1428880415613164,0.14154346618741465,0.15408110580081286,0.15493827991156128,0.276988318043575,0.024306985511202125,0.010895249263003027,0.03646058363746527,0.04776555110597482,0.057223996445256664,0.15729819247375032
synthetic,dataset843,4,0.17399321865302847,0.15582220583063405,0.2291332846881884,0.17957687948742887,0.16976084557386317,0.16699586446728823,0.17075313818942495,0.15259752007030222,0.22804055316946284,0.17712938498806777,0.16732377102659227,0.1645809665126924
synthetic,dataset8434,5795,0.04356458023273175,0.03600685208944646,0.07874757790705476,0.07560490843251527,0.09649378394050745,0.17520265455030598,0.027639640236188836,0.01051938439647863,0.06637085861037542,0.05973178157669686,0.08834935109071076,0.16602848019690286
synthetic,dataset8442,2096,0.014391700299216579,0.010881595401142426,0.028338437083805228,0.03243211150659601,0.029810949247064226,0.03515134227781232,0.008814245208890504,0.004585920767178884,0.024701683312406828,0.028455610340138122,0.026149371503677417,0.0294759546677582
synthetic,dataset8445,1052,0.17803894922400904,0.16218695314276194,0.1506696985326855,0.19692742073631714,0.16294024200952445,0.35292741788130727,0.05460290683004404,0.025120102779469973,0.043620345002042746,0.09050291106984672,0.07281403146964849,0.25487021409470245
synthetic,dataset8447,4786,0.17196256893012352,0.1656714347276245,0.17259087019149677,0.17004698704836968,0.17458197719649066,0.335888183655642,0.06103562673802568,0.021983646000783195,0.05160334857789104,0.07698684494928447,0.0830025851416741,0.373293354517654
synthetic,dataset8451,1232,0.2701815048876215,0.26883524575473344,0.2695818883365481,0.28870156434995675,0.26710289021634437,0.2804031130040976,0.016656125529944686,0.01126915394358166,0.02299523097493659,0.0690828609276057,0.03511432899300036,0.03529418636772024
synthetic,dataset8461,4523,0.1327310292525061,0.13683964625304096,0.14800055956488886,0.2766001939475644,0.1628168307739828,0.09516765122665724,0.015550399302792738,0.012334908854516297,0.045878322494065066,0.17983879304394784,0.08142785056296117,0.06486864187299399
synthetic,dataset8463,6977,0.11765145266935628,0.12099079418589434,0.11016377477390273,0.05951330157071839,0.09249499731982325,0.19902753286195593,0.037941477473960344,0.01909209191831184,0.037290403128408985,0.15347903502272137,0.07136332129852772,0.2762599084436417
synthetic,dataset8472,2609,0.1063561067458913,0.11721090922826524,0.10540059502617034,0.06844157457672159,0.08943692545775946,0.1994294572304242,0.07061047882600485,0.03999760442349971,0.05866391353116535,0.18245936770818288,0.06596654535747433,0.24486015449616794
synthetic,dataset8480,1045,0.04534145260788838,0.040244717481499756,0.05839754453731968,0.06168095350603432,0.059788003167552735,0.06641302013647662,0.016280947472918708,0.006942916144988509,0.04048060278458243,0.04400882635515018,0.04192004603472922,0.04379140360826608
synthetic,dataset8481,1493,0.0670615153677658,0.06077744357069483,0.07318240240883746,0.1457887765465262,0.0704370832301947,0.17350194603299104,0.030546416925176595,0.020643875388867215,0.06352542072233427,0.1353232778927254,0.05761184812871325,0.14980648940959393
synthetic,dataset8482,6713,0.024973488173912067,0.0282108102759268,0.07386797742304403,0.21268302948566237,0.10980365942983365,0.08593508646183483,0.013406384413448828,0.007000878623216676,0.0696407957468556,0.19087302845487755,0.09951131389156405,0.09538911632005323
synthetic,dataset8486,8749,0.20033741655666357,0.19748576063731102,0.20165033656696826,0.24366376041383794,0.19773692269169463,0.3028351124357959,0.01571410227317491,0.008655976425140165,0.029374741279890045,0.09440710585345528,0.04654340321110337,0.14757554411725782
synthetic,dataset8497,8209,0.03944352598206214,0.03901378406335211,0.05471764386966612,0.05157710982679792,0.06351172281109374,0.13950474724082135,0.015621050829726642,0.007500406205496199,0.04369331606114536,0.053047736004022544,0.06134891231960107,0.1464131620780199
synthetic,dataset8517,1454,0.0757702840484143,0.07859083785856133,0.07338859449227217,0.07357392231254087,0.07160658126592534,0.0642871492998718,0.013343332593478589,0.009559352785298209,0.017435892244915617,0.029340619336570402,0.020779511114209986,0.017381873122353675
synthetic,dataset8520,4144,0.0028476973090860746,0.002380711187874078,0.01449147826494198,0.014577947074033494,0.015061222487087628,0.016507730450321563,0.003340001650210009,0.0014442765052447319,0.015206365077879327,0.015366890901180515,0.015973165061709052,0.017682237598344572
synthetic,dataset8526,6620,0.237516847173413,0.23639249626175346,0.21942928072397538,0.14360622599399264,0.1899074088258903,0.33423599971284623,0.08367005307499481,0.04043873694947885,0.0510553232378426,0.13801760090746404,0.07531513834061422,0.379371645935595
synthetic,dataset8529,1839,0.11466537789646038,0.08458475668787957,0.1500666349479745,0.15183538515349546,0.1846412495306161,0.37230922095320573,0.06288606763004226,0.014416595892736878,0.14052502859393146,0.11184994761547515,0.16826078886047657,0.30957275815803753
synthetic,dataset8531,1091,0.02216324844944738,0.02053204365334714,0.02829448044034105,0.028339389545622512,0.027786650166426747,0.027917647843380602,0.009249045621390343,0.0039003372339806676,0.02019502518007355,0.022027865584421505,0.021139974756288055,0.019848904593690545
synthetic,dataset8544,2197,0.07249594094643666,0.07367373371736277,0.09126113239499162,0.10524453057899565,0.10457806894080293,0.23782794982728644,0.06898074123437417,0.028283331536821603,0.08298626220668098,0.15804888857944396,0.10772308242291906,0.2652744359630716
synthetic,dataset8562,7363,0.10248913295411229,0.08720778780567248,0.11611412752538577,0.22027916063989428,0.15360810929425828,0.3291505846573221,0.024002098209830718,0.010630781142905176,0.08909594399697919,0.12822873791276437,0.11069571540994246,0.21461319674970897
synthetic,dataset8565,2333,0.10878169260303522,0.10836463565469581,0.09678224456194853,0.08246579341278708,0.10203167496227009,0.2708661013842085,0.05779260805519071,0.02872318002382216,0.034368706959258324,0.12396939518531952,0.06541671405582734,0.2851838865016222
synthetic,dataset8589,4339,0.05441914237902047,0.06563034842953458,0.07696322375593584,0.10922448995043046,0.07622924179774768,0.17806962699210255,0.0287832631984234,0.014392961258311354,0.053440965155430745,0.15913166206169063,0.08206609592170558,0.22880571768873648
synthetic,dataset8594,1193,0.02546694252888026,0.028214974730357213,0.027217359912052368,0.051711581587163324,0.036597351090669396,0.027195405166942254,0.013224753530293207,0.010356185201127691,0.013253965082546646,0.06571340894969374,0.04230774190805532,0.013190356316542935
synthetic,dataset8607,5561,0.03744450680101178,0.021740949463488327,0.04734470370861596,0.10105004873289428,0.08247199350785608,0.31428460624565024,0.037446308068298774,0.015745516447689362,0.04474736702492518,0.10743223613522611,0.08187463808654194,0.31921695913496
synthetic,dataset8633,4336,0.164966569129461,0.14196282455493547,0.1741838264504399,0.24842075316062145,0.2135245102450597,0.39793456227557555,0.025256576786381123,0.008675272318356582,0.10237159802289551,0.13604592350198655,0.12208468598925906,0.2051067251325413
synthetic,dataset8643,2086,0.007254937523755115,0.007757118950772559,0.005834707238328916,0.005749586907002889,0.005733569735315953,0.005702311237205066,0.0014519857365906112,0.000986463523140439,0.0026250155072407256,0.0027301561238902124,0.0027643030808161104,0.0028527069497059987
synthetic,dataset8655,1614,0.09571320928731526,0.08552731872405187,0.09805397800863445,0.1666241078657029,0.11353535686476476,0.17270525672003162,0.02461108576265851,0.012294224142985638,0.048474552516261295,0.0911772472675505,0.05960207869908135,0.10314106166245926
synthetic,dataset8659,2664,0.2851704385926855,0.30705702741447416,0.3278811148444206,0.2746056716356042,0.3075269267598717,0.3289904652438579,0.11066442974519328,0.03684510972986128,0.1546161977984447,0.1519284046730796,0.20014207221957087,0.6072495868526071
synthetic,dataset8662,9820,0.1585962604664128,0.15360041281224873,0.1690945207931244,0.22359006438386572,0.13852286981638295,0.31016181810333104,0.054237793582089654,0.03237802690726541,0.10429681769451021,0.25844612485818097,0.11066943361154437,0.31065195623903047
synthetic,dataset8668,3953,0.1095247140482506,0.09668664265723904,0.11637889964472285,0.2169875833405952,0.14876480747619086,0.2956387014542445,0.024493684227795083,0.010183706337453365,0.0692353018553357,0.11059494472681684,0.09254691819484716,0.19782651337178445
synthetic,dataset8676,5990,0.23408748252767614,0.25286769084991134,0.25858100263212647,0.2108054343080772,0.24199400480170788,0.32929361526287393,0.08359132437339227,0.030150935250062214,0.13109922883770286,0.12660643615444916,0.17463452068469554,0.5498635950659188
synthetic,dataset8682,5982,0.017897474711922164,0.014622047803187948,0.03678813300711176,0.14106386403381316,0.05478724640000148,0.16981730282754967,0.021142517675015432,0.011540725326100305,0.0386979858031705,0.145841088245228,0.059337917879973445,0.1775030375223621
synthetic,dataset8690,3206,0.12461616058556577,0.1355810574549253,0.10679010256222558,0.24372753402517552,0.10932496135113487,0.1512124786606674,0.045010382669643835,0.03640771316069957,0.07865355200986669,0.2790442078382105,0.10148004448826989,0.14565823586316795
synthetic,dataset8696,1411,0.11258413707196703,0.1313972648659062,0.2064582468118722,0.18081577459690681,0.21652830993388916,0.377079707940706,0.0977100430129321,0.020789092589996096,0.18317730216814002,0.138098058586472,0.22524035402383813,0.4853951394938844
synthetic,dataset8711,1352,0.0687910422943444,0.039893081743340796,0.10429187453443176,0.1253176842613002,0.14359947223646574,0.36126231165956146,0.05123255460325977,0.015809537985026836,0.0989617770720937,0.12348468230798954,0.13288768180843374,0.31013165066881954
synthetic,dataset8717,1137,0.14975103941717818,0.09337566875085107,0.16610483185546138,0.18336592884382513,0.21648267418563855,0.5187910232328,0.06243012549530376,0.014860887405946117,0.14159650292861695,0.1431316346072267,0.17564457806596448,0.3641962535352314
synthetic,dataset8726,9777,0.11375001238363855,0.11135410126530744,0.12153508625367437,0.1580493747319836,0.10624956115164307,0.20498570200096414,0.02113828632991779,0.013864000243420617,0.031831932284659546,0.1624774178062025,0.0495314994457154,0.1517435594022024
synthetic,dataset8748,6008,0.005301268806013279,0.003851018362039581,0.02336075565107105,0.023291994508018228,0.024156301499802052,0.028453303434658787,0.004723543886989616,0.002200534722067109,0.023512074816890896,0.023435512308635564,0.02414851492745044,0.028175904945445848
synthetic,dataset8750,5280,0.14301599099799475,0.1559060354368761,0.15190436475884012,0.1321336973059324,0.13452360012307196,0.15379960622136707,0.030122585003430284,0.012451942698046396,0.06394487461498029,0.11496843627730352,0.08791081591040276,0.23651210463841255
synthetic,dataset8772,4777,0.00764138374922667,0.006249922028177854,0.031078887158859553,0.03682539632299971,0.04833487707696918,0.07925558328336157,0.00982128659839494,0.004273728338922936,0.03261883135720491,0.037244157235158115,0.04846573289932092,0.07798767604061163
synthetic,dataset8782,9083,0.027918175897548022,0.01916371195820015,0.059420925199794014,0.13194350631349128,0.0875917458566641,0.2523358478555604,0.027660501595686313,0.012733057113151565,0.0608564270258833,0.1467327232775513,0.09294340175600313,0.2861298398447288
synthetic,dataset8783,1787,0.05577246194018366,0.049655550997643794,0.06324947398290755,0.06545099953655599,0.07082599732568512,0.11467624029387177,0.01729265404224995,0.009681737463332602,0.03585444589698477,0.028907025843063355,0.041767616168779484,0.07586826925347057
synthetic,dataset8786,4130,0.022745481891847524,0.016398867581246458,0.05500003960608433,0.13651369329780105,0.08284397036169701,0.23904460503746117,0.031099036613583705,0.015796775578567752,0.0581948782620107,0.15978072063391321,0.08835735386413947,0.24642618054252943
synthetic,dataset8789,6589,0.0010140827482812574,0.0010834821865743302,0.001655768432636897,0.0016743930427525954,0.001681132652283653,0.0016977080099605584,0.0004628310712091483,0.00035854952151796445,0.0014479388314338816,0.0014852784059708702,0.001496293465733484,0.001521018305729851
synthetic,dataset8792,2141,0.04604626752824341,0.03355051090236795,0.053678411941212284,0.1465925748944142,0.0786351590438834,0.2351655145065079,0.032469662078887566,0.017122457617643,0.044703695218612005,0.13539242648529057,0.06876513141779739,0.2120100615330466
synthetic,dataset8803,1631,0.07721445110225218,0.13149318185765807,0.16131071803156427,0.15022010066995528,0.13618597612460903,0.4293564479916965,0.0960473299967947,0.028850819026018118,0.11323342901818009,0.041275260231932676,0.14290189399173742,0.479530463989908
synthetic,dataset8804,6052,0.18670571195515956,0.1904847392021946,0.19185335661923078,0.29413199742152896,0.2102787850118956,0.1438403459588007,0.01623748782088992,0.008964361784017353,0.06371085579354545,0.14011672842726322,0.0863708653353186,0.08920702637602372
synthetic,dataset8815,2057,0.025420998658038402,0.016666994624164596,0.055346419848558176,0.06439874276149911,0.06345802752533827,0.10888818866495145,0.019521363309879858,0.007936271528562319,0.050226667885164174,0.05568443486382131,0.05807443153106482,0.1060698569233202
synthetic,dataset883,5,0.16352399276914992,0.158790671020297,0.14953283215408086,0.2246673870875644,0.18815975659697703,0.1494367835130378,0.12819758353184568,0.11556857641108173,0.10894386055529866,0.12952521830217556,0.11797122059756247,0.10892610539321299
synthetic,dataset8838,1493,0.20717631869754974,0.2106506811376658,0.23525845546126925,0.3881974293204712,0.26804563012649213,0.1450400314612553,0.02891217533640367,0.02238514341848045,0.0848766737171194,0.32422929787882243,0.16776901374580847,0.0757608417284531
synthetic,dataset8845,3952,0.26746703887395756,0.2608777850286791,0.2544029604137242,0.2771482052592158,0.26013153108033027,0.3892257406030476,0.020079390713318816,0.009911285634163462,0.026906575127938554,0.039175934494348745,0.04156625130750818,0.12442517364953957
synthetic,dataset885,4,0.053503907535010664,0.049461873660924305,0.03571728237336924,0.03577475874558765,0.03589406264550857,0.03629560573730666,0.019338028517281683,0.01676502092803777,0.01729182050752224,0.017291497424851525,0.017308373847504978,0.017364722726839567
synthetic,dataset8850,2460,0.03588309896840183,0.02453391830754638,0.06609719970084815,0.11422588121747669,0.10151730059362858,0.32160691479404513,0.04706689681459757,0.018406757538040514,0.06637897537820056,0.12134086617996388,0.10432925703196536,0.32932255890357787
synthetic,dataset8865,2971,0.012678354261017918,0.011146685454369597,0.023970662064591697,0.19569392402976152,0.06638276970230529,0.0749981721395277,0.016991916467295233,0.013608382713474438,0.022930542543699563,0.18619653707299494,0.060900689096665836,0.07823545807660937
synthetic,dataset8876,7579,0.12573681265679293,0.11941519745987994,0.14505260597031816,0.15145764921903523,0.1484968501327218,0.1732894250694087,0.013271625772380813,0.0029821082093027616,0.061130550539260295,0.061781093584705765,0.0634357132738078,0.07542961389106684
synthetic,dataset888,3,0.10587936514373648,0.1005938360269252,0.08767380001375717,0.0895321702604598,0.09034052732367324,0.09222692528762938,0.037879137689618834,0.008174055609551086,0.02097958649974533,0.03188913947767767,0.03254717897900833,0.03403238360946525
synthetic,dataset8885,1422,0.05052926724797886,0.036486709525940825,0.06453904002525435,0.13014095133959858,0.08501538158905426,0.2475234672671655,0.03672519587348408,0.01647827669525414,0.0580589324254355,0.12116973796129478,0.08054753626743555,0.22977822738126458
synthetic,dataset8894,2475,0.03386330892199406,0.037748973505332434,0.0870321755163224,0.10878439850407465,0.1092235004557758,0.2491101934459806,0.037361260473514,0.013875594761389378,0.08466461304873568,0.11910822166582491,0.11568950334525949,0.28166791827294074
