realization,dataset,n,method,w1,rank
1,GypsumSheathingBoard,19,"KDE, Uniform",0.09041802364429,5.0
1,GypsumSheathingBoard,19,"KDE, Variable",0.066065800152853,3.0
1,HeavyTimber,5,"Normal, Uniform",0.460244387171835,1.0
1,HeavyTimber,5,"Normal, Variable",0.4637142662318528,2.0
1,HeavyTimber,5,"Lognormal, Uniform",0.5140478215010585,5.0
1,HeavyTimber,5,"Lognormal, Variable",0.4991222124487558,4.0
1,HeavyTimber,5,"KDE, Uniform",0.4795971419995674,3.0
1,HeavyTimber,5,"KDE, Variable",0.515661375166283,6.0
1,Hollow,145,"Normal, Uniform",0.04444503309446951,6.0
1,Hollow,145,"Normal, Variable",0.037360030942637984,3.0
1,Hollow,145,"Lognormal, Uniform",0.0394587130520908,4.0
1,Hollow,145,"Lognormal, Variable",0.03543121873608268,2.0
1,Hollow,145,"KDE, Uniform",0.040587571048350306,5.0
1,Hollow,145,"KDE, Variable",0.03175433436123721,1.0
1,HotRolled,81,"Normal, Uniform",0.4666772747099721,5.0
1,HotRolled,81,"Normal, Variable",0.514635386743288,6.0
1,HotRolled,81,"Lognormal, Uniform",0.3304481360255402,4.0
1,HotRolled,81,"Lognormal, Variable",0.28573370647427754,3.0
1,HotRolled,81,"KDE, Uniform",0.19892849305824992,2.0
1,HotRolled,81,"KDE, Variable",0.09293017762239425,1.0
1,InsulatedRoofPanels,271,"Normal, Uniform",0.06566933833785157,6.0
1,InsulatedRoofPanels,271,"Normal, Variable",0.054957288910853525,5.0
1,InsulatedRoofPanels,271,"Lognormal, Uniform",0.046413610143656164,4.0
1,InsulatedRoofPanels,271,"Lognormal, Variable",0.02796100394095938,2.0
1,InsulatedRoofPanels,271,"KDE, Uniform",0.04431499247374346,3.0
1,InsulatedRoofPanels,271,"KDE, Variable",0.012766378340154282,1.0
1,InsulatedWallPanels,420,"Normal, Uniform",0.04480780305147145,6.0
1,InsulatedWallPanels,420,"Normal, Variable",0.035270794699830604,5.0
1,InsulatedWallPanels,420,"Lognormal, Uniform",0.02503915355051325,3.0
1,InsulatedWallPanels,420,"Lognormal, Variable",0.01714128136487373,2.0
1,InsulatedWallPanels,420,"KDE, Uniform",0.026602114630987158,4.0
1,InsulatedWallPanels,420,"KDE, Variable",0.015449344284003396,1.0
1,InsulatingGlazingUnits,32,"Normal, Uniform",0.6380268071050825,4.0
1,InsulatingGlazingUnits,32,"Normal, Variable",0.6001692264021493,3.0
1,InsulatingGlazingUnits,32,"Lognormal, Uniform",0.7423676466899228,6.0
1,InsulatingGlazingUnits,32,"Lognormal, Variable",0.5594725880222675,2.0
1,InsulatingGlazingUnits,32,"KDE, Uniform",0.6547101647812426,5.0
1,InsulatingGlazingUnits,32,"KDE, Variable",0.5245098225174953,1.0
1,JointProtection,5,"Normal, Uniform",0.2030373886641348,4.0
1,JointProtection,5,"Normal, Variable",0.10458630117779777,1.0
1,JointProtection,5,"Lognormal, Uniform",0.2032323356618781,5.0
1,JointProtection,5,"Lognormal, Variable",0.10468769981856807,2.0
1,JointProtection,5,"KDE, Uniform",0.24418346501060473,6.0
1,JointProtection,5,"KDE, Variable",0.12182181724308418,3.0
1,Laminate,26,"Normal, Uniform",0.2012320942332566,4.0
1,Laminate,26,"Normal, Variable",0.20976520260880993,5.0
1,Laminate,26,"Lognormal, Uniform",0.24069515268171493,6.0
1,Laminate,26,"Lognormal, Variable",0.16257056203164913,2.0
1,Laminate,26,"KDE, Uniform",0.09169103875055634,1.0
1,Laminate,26,"KDE, Variable",0.17967985875958242,3.0
1,MBQ,40,"Normal, Uniform",0.29800585316782635,6.0
1,MBQ,40,"Normal, Variable",0.27300528530255125,5.0
1,MBQ,40,"Lognormal, Uniform",0.13231466045970683,3.0
1,MBQ,40,"Lognormal, Variable",0.12144373314441302,2.0
1,MBQ,40,"KDE, Uniform",0.09895217640770274,1.0
1,MBQ,40,"KDE, Variable",0.1476702013608744,4.0
1,MasonryCement,26,"Normal, Uniform",0.08536454112807468,5.0
1,MasonryCement,26,"Normal, Variable",0.06833753801600718,2.0
1,MasonryCement,26,"Lognormal, Uniform",0.08580804013892392,6.0
1,MasonryCement,26,"Lognormal, Variable",0.06833753304872575,1.0
1,MasonryCement,26,"KDE, Uniform",0.07279551707811577,3.0
1,MasonryCement,26,"KDE, Variable",0.07813690987006441,4.0
1,MassTimber,66,"Normal, Uniform",0.48588334410741896,6.0
1,MassTimber,66,"Normal, Variable",0.43279330265900817,5.0
1,MassTimber,66,"Lognormal, Uniform",0.1796150445614616,4.0
1,MassTimber,66,"Lognormal, Variable",0.1714761096423426,3.0
1,MassTimber,66,"KDE, Uniform",0.13814091459328393,2.0
1,MassTimber,66,"KDE, Variable",0.08516788257940569,1.0
1,MechanicalInsulation,22,"Normal, Uniform",0.5895963143020346,5.0
1,MechanicalInsulation,22,"Normal, Variable",0.6477829506216466,6.0
1,MechanicalInsulation,22,"Lognormal, Uniform",0.3005903257691879,2.0
1,MechanicalInsulation,22,"Lognormal, Variable",0.29179309612415544,1.0
1,MechanicalInsulation,22,"KDE, Uniform",0.3725481841884658,3.0
1,MechanicalInsulation,22,"KDE, Variable",0.44335931235992915,4.0
1,MetalDoorAndFrames,42,"Normal, Uniform",0.29670838407098654,6.0
1,MetalDoorAndFrames,42,"Normal, Variable",0.1920594304199896,5.0
1,MetalDoorAndFrames,42,"Lognormal, Uniform",0.1493184887215216,3.0
1,MetalDoorAndFrames,42,"Lognormal, Variable",0.08262616018611184,1.0
1,MetalDoorAndFrames,42,"KDE, Uniform",0.17517092639038906,4.0
1,MetalDoorAndFrames,42,"KDE, Variable",0.1201467054826572,2.0
1,MetalRailings,13,"Normal, Uniform",0.259023869174995,6.0
1,MetalRailings,13,"Normal, Variable",0.16001720229968924,3.0
1,MetalRailings,13,"Lognormal, Uniform",0.1869820457317305,4.0
1,MetalRailings,13,"Lognormal, Variable",0.1112641891192111,1.0
1,MetalRailings,13,"KDE, Uniform",0.25370826246419587,5.0
1,MetalRailings,13,"KDE, Variable",0.15492665052776097,2.0
1,MetalStairs,5,"Normal, Uniform",0.1351456265766306,5.0
1,MetalStairs,5,"Normal, Variable",0.0842286504307195,2.0
1,MetalStairs,5,"Lognormal, Uniform",0.11548990555334851,4.0
1,MetalStairs,5,"Lognormal, Variable",0.0839614990181138,1.0
1,MetalStairs,5,"KDE, Uniform",0.1410374116604427,6.0
1,MetalStairs,5,"KDE, Variable",0.09330727621176982,3.0
1,Mirrors,19,"Normal, Uniform",0.06718232930671786,3.0
1,Mirrors,19,"Normal, Variable",0.06600475123008195,1.0
1,Mirrors,19,"Lognormal, Uniform",0.06719024372494053,4.0
1,Mirrors,19,"Lognormal, Variable",0.066007876680563,2.0
1,Mirrors,19,"KDE, Uniform",0.0936335701145515,6.0
1,Mirrors,19,"KDE, Variable",0.0828928456489134,5.0
1,MiscMetalFabrication,69,"Normal, Uniform",0.23298652809270187,6.0
1,MiscMetalFabrication,69,"Normal, Variable",0.20214168521201675,5.0
1,MiscMetalFabrication,69,"Lognormal, Uniform",0.10857288891928708,3.0
1,MiscMetalFabrication,69,"Lognormal, Variable",0.10325366742870823,1.0
1,MiscMetalFabrication,69,"KDE, Uniform",0.12465933615423566,4.0
1,MiscMetalFabrication,69,"KDE, Variable",0.10665530588247274,2.0
1,Mortar,248,"Normal, Uniform",0.8294180522253973,6.0
1,Mortar,248,"Normal, Variable",0.6448935132445741,5.0
1,Mortar,248,"Lognormal, Uniform",0.20222953968228058,4.0
1,Mortar,248,"Lognormal, Variable",0.16870664293563148,3.0
1,Mortar,248,"KDE, Uniform",0.12900270444103576,2.0
1,Mortar,248,"KDE, Variable",0.056641621953446714,1.0
1,NetworkingCableTrays,22,"Normal, Uniform",0.11510997954514851,2.0
1,NetworkingCableTrays,22,"Normal, Variable",0.11327533090413044,1.0
1,NetworkingCableTrays,22,"Lognormal, Uniform",0.1471441661490382,6.0
1,NetworkingCableTrays,22,"Lognormal, Variable",0.1161847739203798,3.0
1,NetworkingCableTrays,22,"KDE, Uniform",0.13680701753817653,5.0
1,NetworkingCableTrays,22,"KDE, Variable",0.12511803725871734,4.0
1,NetworkingRaceways,32,"Normal, Uniform",0.6754579743639506,5.0
1,NetworkingRaceways,32,"Normal, Variable",0.7199757033297591,6.0
1,NetworkingRaceways,32,"Lognormal, Uniform",0.38465288268451564,3.0
1,NetworkingRaceways,32,"Lognormal, Variable",0.37624325163066946,2.0
1,NetworkingRaceways,32,"KDE, Uniform",0.24277412467127052,1.0
1,NetworkingRaceways,32,"KDE, Variable",0.6291287369183267,4.0
1,NonStructuralWood,57,"Normal, Uniform",0.23619527264022766,5.0
1,NonStructuralWood,57,"Normal, Variable",0.25061515421808805,6.0
1,NonStructuralWood,57,"Lognormal, Uniform",0.1457083168431897,3.0
1,NonStructuralWood,57,"Lognormal, Variable",0.14774768642235223,4.0
1,NonStructuralWood,57,"KDE, Uniform",0.0698116375953618,1.0
1,NonStructuralWood,57,"KDE, Variable",0.08924348547254582,2.0
1,OilPatch,282,"Normal, Uniform",0.6122566749011862,5.0
1,OilPatch,282,"Normal, Variable",0.8614827483879754,6.0
1,OilPatch,282,"Lognormal, Uniform",0.24931598011556105,3.0
1,OilPatch,282,"Lognormal, Variable",0.25860239898558746,4.0
1,OilPatch,282,"KDE, Uniform",0.14164145592366464,2.0
1,OilPatch,282,"KDE, Variable",0.0415717912435944,1.0
1,OpenWebMembranes,17,"Normal, Uniform",0.14439388785444654,6.0
1,OpenWebMembranes,17,"Normal, Variable",0.10928470061820764,4.0
1,OpenWebMembranes,17,"Lognormal, Uniform",0.07343652071771478,2.0
1,OpenWebMembranes,17,"Lognormal, Variable",0.0672023152346492,1.0
1,OpenWebMembranes,17,"KDE, Uniform",0.1110226969277751,5.0
1,OpenWebMembranes,17,"KDE, Variable",0.08774346239262665,3.0
1,Openings,12,"Normal, Uniform",0.27525999852732547,2.0
1,Openings,12,"Normal, Variable",0.27119284279238803,1.0
1,Openings,12,"Lognormal, Uniform",0.2752896442215022,3.0
1,Openings,12,"Lognormal, Variable",0.46981108687737627,6.0
1,Openings,12,"KDE, Uniform",0.279726749330268,4.0
1,Openings,12,"KDE, Variable",0.31669627813603707,5.0
1,OtherFlooring,217,"Normal, Uniform",0.42986498163165754,5.0
1,OtherFlooring,217,"Normal, Variable",0.49747655017436065,6.0
1,OtherFlooring,217,"Lognormal, Uniform",0.12418053220603921,3.0
1,OtherFlooring,217,"Lognormal, Variable",0.11186241307232672,2.0
1,OtherFlooring,217,"KDE, Uniform",0.10021512287740855,1.0
1,OtherFlooring,217,"KDE, Variable",0.15836837322019942,4.0
1,PaintingAndCoating,19,"Normal, Uniform",0.8528658359593992,6.0
1,PaintingAndCoating,19,"Normal, Variable",0.3290393923978377,3.0
1,PaintingAndCoating,19,"Lognormal, Uniform",0.3732345131106587,4.0
1,PaintingAndCoating,19,"Lognormal, Variable",0.10985229972564614,1.0
1,PaintingAndCoating,19,"KDE, Uniform",0.8171714951039009,5.0
1,PaintingAndCoating,19,"KDE, Variable",0.2596998756412998,2.0
1,PlateSteel,72,"Normal, Uniform",0.35053890400012144,5.0
1,PlateSteel,72,"Normal, Variable",0.42005676372965917,6.0
1,PlateSteel,72,"Lognormal, Uniform",0.19400320036348873,3.0
1,PlateSteel,72,"Lognormal, Variable",0.1983743508739553,4.0
1,PlateSteel,72,"KDE, Uniform",0.09668447769120343,2.0
1,PlateSteel,72,"KDE, Variable",0.08261603595094649,1.0
1,PostTensioningSteel,35,"Normal, Uniform",0.03365746379365412,6.0
1,PostTensioningSteel,35,"Normal, Variable",0.018216823618713733,3.0
1,PostTensioningSteel,35,"Lognormal, Uniform",0.02428657609723288,4.0
1,PostTensioningSteel,35,"Lognormal, Variable",0.012870232681063867,1.0
1,PostTensioningSteel,35,"KDE, Uniform",0.03295681799453251,5.0
1,PostTensioningSteel,35,"KDE, Variable",0.01760872464385125,2.0
1,PowerCabling,400,"Normal, Uniform",11.107507248022745,5.0
1,PowerCabling,400,"Normal, Variable",12.320279192490556,6.0
1,PowerCabling,400,"Lognormal, Uniform",1.827985074289645,2.0
1,PowerCabling,400,"Lognormal, Variable",1.8712094953265797,3.0
1,PowerCabling,400,"KDE, Uniform",2.3084229073114297,4.0
1,PowerCabling,400,"KDE, Variable",1.1204731771810006,1.0
1,PrecastConcrete,499,"Normal, Uniform",0.13986369042822783,6.0
1,PrecastConcrete,499,"Normal, Variable",0.1260922086920249,5.0
1,PrecastConcrete,499,"Lognormal, Uniform",0.07495924879294141,4.0
1,PrecastConcrete,499,"Lognormal, Variable",0.07195871147951127,3.0
1,PrecastConcrete,499,"KDE, Uniform",0.0200841862323421,2.0
1,PrecastConcrete,499,"KDE, Variable",0.017500220504015146,1.0
1,ProcessedNonInsulatingGlassPanes,130,"Normal, Uniform",0.8012849912017503,5.0
1,ProcessedNonInsulatingGlassPanes,130,"Normal, Variable",0.9739963373195524,6.0
1,ProcessedNonInsulatingGlassPanes,130,"Lognormal, Uniform",0.3050475118645737,3.0
1,ProcessedNonInsulatingGlassPanes,130,"Lognormal, Variable",0.31853383059142104,4.0
1,ProcessedNonInsulatingGlassPanes,130,"KDE, Uniform",0.18183097053704034,1.0
1,ProcessedNonInsulatingGlassPanes,130,"KDE, Variable",0.24498253487549526,2.0
1,ReadyMix [3000-3999 psi],20814,"Normal, Uniform",0.02423628458100043,5.0
1,ReadyMix [3000-3999 psi],20814,"Normal, Variable",0.024852123010575492,6.0
1,ReadyMix [3000-3999 psi],20814,"Lognormal, Uniform",0.0037172170410105713,4.0
1,ReadyMix [3000-3999 psi],20814,"Lognormal, Variable",0.003664398838171978,3.0
1,ReadyMix [3000-3999 psi],20814,"KDE, Uniform",0.0027644290363868997,1.0
1,ReadyMix [3000-3999 psi],20814,"KDE, Variable",0.00278167302506735,2.0
1,ReadyMix [4000-4999 psi],31025,"Normal, Uniform",0.017094913398210454,5.0
1,ReadyMix [4000-4999 psi],31025,"Normal, Variable",0.01771481424770654,6.0
1,ReadyMix [4000-4999 psi],31025,"Lognormal, Uniform",0.004462402903558628,4.0
1,ReadyMix [4000-4999 psi],31025,"Lognormal, Variable",0.0037418801543860295,3.0
1,ReadyMix [4000-4999 psi],31025,"KDE, Uniform",0.00292685885233094,2.0
1,ReadyMix [4000-4999 psi],31025,"KDE, Variable",0.0023390279185130794,1.0
1,ReadyMix [5000-5999 psi],14366,"Normal, Uniform",0.010901074295863261,6.0
1,ReadyMix [5000-5999 psi],14366,"Normal, Variable",0.01076412756912222,5.0
1,ReadyMix [5000-5999 psi],14366,"Lognormal, Uniform",0.0081231317674179,3.0
1,ReadyMix [5000-5999 psi],14366,"Lognormal, Variable",0.008171920981798506,4.0
1,ReadyMix [5000-5999 psi],14366,"KDE, Uniform",0.0028649928041905664,2.0
1,ReadyMix [5000-5999 psi],14366,"KDE, Variable",0.002818943469198811,1.0
1,ReadyMix [<3000 psi],3974,"Normal, Uniform",0.021897659828788208,5.0
1,ReadyMix [<3000 psi],3974,"Normal, Variable",0.01859644746518402,3.0
1,ReadyMix [<3000 psi],3974,"Lognormal, Uniform",0.024421670463299894,6.0
1,ReadyMix [<3000 psi],3974,"Lognormal, Variable",0.02017322403709333,4.0
1,ReadyMix [<3000 psi],3974,"KDE, Uniform",0.01197886496293276,2.0
1,ReadyMix [<3000 psi],3974,"KDE, Variable",0.005464621727640999,1.0
1,ReadyMix [>=6000 psi],7887,"Normal, Uniform",0.0176677815632704,5.0
1,ReadyMix [>=6000 psi],7887,"Normal, Variable",0.018163449766632048,6.0
1,ReadyMix [>=6000 psi],7887,"Lognormal, Uniform",0.010549645672488915,4.0
1,ReadyMix [>=6000 psi],7887,"Lognormal, Variable",0.010061757676942618,3.0
1,ReadyMix [>=6000 psi],7887,"KDE, Uniform",0.0052530218666391355,2.0
1,ReadyMix [>=6000 psi],7887,"KDE, Variable",0.0037816945196351474,1.0
1,ReadyMix [strength not stated],8777,"Normal, Uniform",0.08633803155629458,6.0
1,ReadyMix [strength not stated],8777,"Normal, Variable",0.08144576314177684,5.0
1,ReadyMix [strength not stated],8777,"Lognormal, Uniform",0.017665361367093475,4.0
1,ReadyMix [strength not stated],8777,"Lognormal, Variable",0.014113278804291703,3.0
1,ReadyMix [strength not stated],8777,"KDE, Uniform",0.012536834480981904,2.0
1,ReadyMix [strength not stated],8777,"KDE, Variable",0.0067649022925565915,1.0
1,RebarSteel,204,"Normal, Uniform",0.31428176755915893,6.0
1,RebarSteel,204,"Normal, Variable",0.2840328067381088,5.0
1,RebarSteel,204,"Lognormal, Uniform",0.16398219857115395,4.0
1,RebarSteel,204,"Lognormal, Variable",0.15508877224697337,3.0
1,RebarSteel,204,"KDE, Uniform",0.10422261459791737,2.0
1,RebarSteel,204,"KDE, Variable",0.0724098181860739,1.0
1,ResilientFlooring,468,"Normal, Uniform",0.5872528049633606,5.0
1,ResilientFlooring,468,"Normal, Variable",0.7088341834081338,6.0
1,ResilientFlooring,468,"Lognormal, Uniform",0.26630747131382765,3.0
1,ResilientFlooring,468,"Lognormal, Variable",0.2965376014373285,4.0
1,ResilientFlooring,468,"KDE, Uniform",0.10361454088312146,2.0
1,ResilientFlooring,468,"KDE, Variable",0.024504170930962514,1.0
1,RoofCoverBoards,20,"Normal, Uniform",0.07420169306785951,4.0
1,RoofCoverBoards,20,"Normal, Variable",0.04747280120200714,2.0
1,RoofCoverBoards,20,"Lognormal, Uniform",0.0742568111494801,5.0
1,RoofCoverBoards,20,"Lognormal, Variable",0.04753345694098536,3.0
1,RoofCoverBoards,20,"KDE, Uniform",0.0838871822264188,6.0
1,RoofCoverBoards,20,"KDE, Variable",0.03816260004050716,1.0
1,RoofPanels,61,"Normal, Uniform",0.16441914033227784,4.0
1,RoofPanels,61,"Normal, Variable",0.18949937400272027,6.0
1,RoofPanels,61,"Lognormal, Uniform",0.18086006457721843,5.0
1,RoofPanels,61,"Lognormal, Variable",0.1300553396452634,2.0
1,RoofPanels,61,"KDE, Uniform",0.09217575096443911,1.0
1,RoofPanels,61,"KDE, Variable",0.14112763358384356,3.0
1,SheathingPanels,71,"Normal, Uniform",0.3844910290570732,5.0
1,SheathingPanels,71,"Normal, Variable",0.38449291473425823,6.0
1,SheathingPanels,71,"Lognormal, Uniform",0.21934903242862852,3.0
1,SheathingPanels,71,"Lognormal, Variable",0.22889507960929,4.0
1,SheathingPanels,71,"KDE, Uniform",0.13227854427079877,2.0
1,SheathingPanels,71,"KDE, Variable",0.12697134773441876,1.0
1,Shotcrete [3000-3999 psi],183,"Normal, Uniform",0.021259978857273674,5.0
1,Shotcrete [3000-3999 psi],183,"Normal, Variable",0.019851898624154287,3.0
1,Shotcrete [3000-3999 psi],183,"Lognormal, Uniform",0.025970471621651725,6.0
1,Shotcrete [3000-3999 psi],183,"Lognormal, Variable",0.01945138161065382,2.0
1,Shotcrete [3000-3999 psi],183,"KDE, Uniform",0.020946858351280805,4.0
1,Shotcrete [3000-3999 psi],183,"KDE, Variable",0.017543814528062675,1.0
1,Shotcrete [4000-4999 psi],651,"Normal, Uniform",0.01060153585049212,4.0
1,Shotcrete [4000-4999 psi],651,"Normal, Variable",0.00730767772046661,3.0
1,Shotcrete [4000-4999 psi],651,"Lognormal, Uniform",0.01187404887716728,5.0
1,Shotcrete [4000-4999 psi],651,"Lognormal, Variable",0.006619278642937985,1.0
1,Shotcrete [4000-4999 psi],651,"KDE, Uniform",0.012802892743380223,6.0
1,Shotcrete [4000-4999 psi],651,"KDE, Variable",0.006775746009829422,2.0
1,Shotcrete [5000-5999 psi],471,"Normal, Uniform",0.028114129116297144,6.0
1,Shotcrete [5000-5999 psi],471,"Normal, Variable",0.02764415924242479,5.0
1,Shotcrete [5000-5999 psi],471,"Lognormal, Uniform",0.02714735767343249,4.0
1,Shotcrete [5000-5999 psi],471,"Lognormal, Variable",0.02705410182211048,3.0
1,Shotcrete [5000-5999 psi],471,"KDE, Uniform",0.012208256495009024,2.0
1,Shotcrete [5000-5999 psi],471,"KDE, Variable",0.010771417483493726,1.0
1,Shotcrete [<3000 psi],4,"Normal, Uniform",0.18802879013710638,5.0
1,Shotcrete [<3000 psi],4,"Normal, Variable",0.06183694297953453,2.0
1,Shotcrete [<3000 psi],4,"Lognormal, Uniform",0.1804092861670302,4.0
1,Shotcrete [<3000 psi],4,"Lognormal, Variable",0.053999047847789486,1.0
1,Shotcrete [<3000 psi],4,"KDE, Uniform",0.2397361602720213,6.0
1,Shotcrete [<3000 psi],4,"KDE, Variable",0.06996216181407944,3.0
1,Shotcrete [>=6000 psi],264,"Normal, Uniform",0.038123569219198114,6.0
1,Shotcrete [>=6000 psi],264,"Normal, Variable",0.027573743240696218,4.0
1,Shotcrete [>=6000 psi],264,"Lognormal, Uniform",0.02508290464226912,3.0
1,Shotcrete [>=6000 psi],264,"Lognormal, Variable",0.014719950310176798,2.0
1,Shotcrete [>=6000 psi],264,"KDE, Uniform",0.028291711992639586,5.0
1,Shotcrete [>=6000 psi],264,"KDE, Variable",0.012346350125818608,1.0
1,Shotcrete [strength not stated],96,"Normal, Uniform",0.10051086020670005,6.0
1,Shotcrete [strength not stated],96,"Normal, Variable",0.07835408714335526,5.0
1,Shotcrete [strength not stated],96,"Lognormal, Uniform",0.06035356511541814,4.0
1,Shotcrete [strength not stated],96,"Lognormal, Variable",0.04359981784807911,2.0
1,Shotcrete [strength not stated],96,"KDE, Uniform",0.04862596146551179,3.0
1,Shotcrete [strength not stated],96,"KDE, Variable",0.018643840031420993,1.0
1,SinglePlyEPDM,29,"Normal, Uniform",0.08587358129681014,5.0
1,SinglePlyEPDM,29,"Normal, Variable",0.06760761979346877,2.0
1,SinglePlyEPDM,29,"Lognormal, Uniform",0.07892945496350491,4.0
1,SinglePlyEPDM,29,"Lognormal, Variable",0.058472907163229226,1.0
1,SinglePlyEPDM,29,"KDE, Uniform",0.10450283433489556,6.0
1,SinglePlyEPDM,29,"KDE, Variable",0.07080103942241608,3.0
1,SinglePlyKEE,11,"Normal, Uniform",0.1665560246901026,6.0
1,SinglePlyKEE,11,"Normal, Variable",0.12225890515172244,3.0
1,SinglePlyKEE,11,"Lognormal, Uniform",0.1549287883832807,4.0
1,SinglePlyKEE,11,"Lognormal, Variable",0.08813085472090866,1.0
1,SinglePlyKEE,11,"KDE, Uniform",0.16445350136978398,5.0
1,SinglePlyKEE,11,"KDE, Variable",0.11895065861735302,2.0
1,SinglePlyPVC,74,"Normal, Uniform",0.1617550536917378,6.0
1,SinglePlyPVC,74,"Normal, Variable",0.1420856978723027,5.0
1,SinglePlyPVC,74,"Lognormal, Uniform",0.07344528668150722,2.0
1,SinglePlyPVC,74,"Lognormal, Variable",0.0751840337889494,3.0
