arm,dataset,n,weighting,family,method,w1,seconds,status,mass_below_zero,threshold
empirical,AccessFlooringPedestals,13,Variable,lognormal_offset,mle,0.1434774932481992,0.00022825004998594522,,0.03252897066304469,-0.5
empirical,AccessFlooringPedestals,13,Variable,lognormal_offset,w1,0.14036452554962286,0.033795249997638166,,0.02376418687708855,-0.5
empirical,AccessFlooringPedestals,13,Variable,gamma,mle,0.15965779065593402,0.00024324993137270212,,0.0,0.0
empirical,AccessFlooringPedestals,13,Variable,gamma,w1,0.13421099864794736,0.03369312500581145,,0.0,0.0
empirical,AccessFlooringPedestals,13,Variable,kde,mle,0.20412313233679763,,,0.12776540522499194,
empirical,AcousticalCeilings,412,Uniform,normal,mle,1.0141187594082854,0.00028074998408555984,,0.2733504471568088,1.0000000000000002
empirical,AcousticalCeilings,412,Uniform,normal,w1,0.3099847358258865,0.07336550008039922,,0.9999999999999999,-69.06368939566511
empirical,AcousticalCeilings,412,Uniform,lognormal_2p,mle,0.1745286555800457,0.00030154199339449406,,0.0,0.0
empirical,AcousticalCeilings,412,Uniform,lognormal_2p,w1,0.17350849581267597,0.03173095907550305,,0.0,0.0
empirical,AcousticalCeilings,412,Uniform,lognormal_3p,mle,0.3127347675843605,0.0023074999917298555,boundary_guard,0.07843333315758609,-0.4082546443837018
empirical,AcousticalCeilings,412,Uniform,lognormal_3p,w1,0.1723766942181568,0.18609454191755503,,0.0,0.006537780950908785
empirical,AcousticalCeilings,412,Uniform,lognormal_offset,mle,0.3333739766830432,0.000282666995190084,,0.08951510349450559,-0.5
empirical,AcousticalCeilings,412,Uniform,lognormal_offset,w1,0.18261094186415447,0.04394704196602106,,0.7034264724200838,-0.5
empirical,AcousticalCeilings,412,Uniform,gamma,mle,0.2927842461580868,0.00025529100093990564,,0.0,0.0
empirical,AcousticalCeilings,412,Uniform,gamma,w1,0.21221426381344946,0.0393112909514457,,0.0,0.0
empirical,AcousticalCeilings,412,Uniform,kde,mle,0.4057833744270291,,,0.19418047005271058,
empirical,AcousticalCeilings,412,Variable,normal,mle,0.9638252520237753,0.00027183303609490395,,0.28425193198619514,0.9312200364004627
empirical,AcousticalCeilings,412,Variable,normal,w1,0.2923168810156722,0.07798187504522502,,0.9999999999999999,-56.44871964153445
empirical,AcousticalCeilings,412,Variable,lognormal_2p,mle,0.14790160607126657,0.0002965000458061695,,0.0,0.0
empirical,AcousticalCeilings,412,Variable,lognormal_2p,w1,0.141415914672235,0.03466779098380357,,0.0,0.0
empirical,AcousticalCeilings,412,Variable,lognormal_3p,mle,0.31399820162259495,0.002270875032991171,boundary_guard,0.07415856881551747,-0.4017084796493922
empirical,AcousticalCeilings,412,Variable,lognormal_3p,w1,0.14889455438441748,0.24696154100820422,,0.8551284664067252,-0.535263556338677
empirical,AcousticalCeilings,412,Variable,lognormal_offset,mle,0.33247581379599345,0.00023795792367309332,,0.08644442348676296,-0.5
empirical,AcousticalCeilings,412,Variable,lognormal_offset,w1,0.1488939935330895,0.05690049997065216,,0.8169867609247059,-0.5
empirical,AcousticalCeilings,412,Variable,gamma,mle,0.27461573164439035,0.00024524994660168886,,0.0,0.0
empirical,AcousticalCeilings,412,Variable,gamma,w1,0.1867436822453529,0.04889312502928078,,0.0,0.0
empirical,AcousticalCeilings,412,Variable,kde,mle,0.3732647546446137,,,0.21507731658071022,
empirical,Aggregates,384,Uniform,normal,mle,5.243195112562935,0.00028487504459917545,,0.43815039520772575,0.9999999999999998
empirical,Aggregates,384,Uniform,normal,w1,0.7439619885046156,0.0914786250796169,,0.9999999999999999,-40.50825070872139
empirical,Aggregates,384,Uniform,lognormal_2p,mle,1.552183956034541,0.00027774996124207973,,0.0,0.0
empirical,Aggregates,384,Uniform,lognormal_2p,w1,0.5611474675166898,0.13634608394932002,,0.0,0.0
empirical,Aggregates,384,Uniform,lognormal_3p,mle,0.9630766114056604,0.002130042063072324,boundary_guard,0.3074308172486416,-1.6060510630980083
empirical,Aggregates,384,Uniform,lognormal_3p,w1,0.5661288196051892,0.25244312488939613,,0.0,1.0324981912934846e-05
empirical,Aggregates,384,Uniform,lognormal_offset,mle,0.719418402771052,0.00024108297657221556,,0.27068330321363065,-0.5
empirical,Aggregates,384,Uniform,lognormal_offset,w1,0.5642248375732409,0.0807941670063883,,0.9999999999999999,-0.5
empirical,Aggregates,384,Uniform,gamma,mle,1.5094001446768417,0.00025941699277609587,,0.0,0.0
empirical,Aggregates,384,Uniform,gamma,w1,0.584139581001243,0.08542591601144522,,0.0,0.0
empirical,Aggregates,384,Uniform,kde,mle,2.0571731732988674,,,0.4200702161972254,
empirical,Aggregates,384,Variable,normal,mle,5.166941564361436,0.00026395905297249556,,0.4440545785174358,0.8972473692360423
empirical,Aggregates,384,Variable,normal,w1,0.7394901497921751,0.06824900000356138,,0.9999999999999999,-45.95617449598687
empirical,Aggregates,384,Variable,lognormal_2p,mle,1.9768848425571777,0.0002761250361800194,,0.0,0.0
empirical,Aggregates,384,Variable,lognormal_2p,w1,0.530685468529152,0.05370412499178201,,0.0,0.0
empirical,Aggregates,384,Variable,lognormal_3p,mle,0.8938254607364218,0.002092083916068077,boundary_guard,0.29253577137014264,-1.5942775644640095
empirical,Aggregates,384,Variable,lognormal_3p,w1,0.5247181984656023,0.20734958304092288,,0.9999999999999999,-0.057349120606316396
empirical,Aggregates,384,Variable,lognormal_offset,mle,0.7086008680827119,0.00023829203564673662,,0.26079249468495025,-0.5
empirical,Aggregates,384,Variable,lognormal_offset,w1,0.546755438053752,0.08170629199594259,,0.9999999999999999,-0.5
empirical,Aggregates,384,Variable,gamma,mle,1.3670923128140124,0.0002532079815864563,,0.0,0.0
empirical,Aggregates,384,Variable,gamma,w1,0.5826087025699913,0.08508404192980379,,0.0,0.0
empirical,Aggregates,384,Variable,kde,mle,2.0352868334629166,,,0.42274861764524996,
empirical,AluminiumBillets,120,Uniform,normal,mle,0.3132039402088189,0.0002611659001559019,,0.12399125445895948,1.0000000000000002
empirical,AluminiumBillets,120,Uniform,normal,w1,0.10770468412320783,0.047790042008273304,,0.626250362295451,-0.4535952840510873
empirical,AluminiumBillets,120,Uniform,lognormal_2p,mle,0.19431915287664234,0.00025962491054087877,,0.0,0.0
empirical,AluminiumBillets,120,Uniform,lognormal_2p,w1,0.12780825134749205,0.049037083983421326,,0.0,0.0
empirical,AluminiumBillets,120,Uniform,lognormal_3p,mle,0.09710073730632504,0.0017545000882819295,boundary_guard,0.010493123850291912,-0.19676037651060624
empirical,AluminiumBillets,120,Uniform,lognormal_3p,w1,0.090899747378486,0.10562770790420473,,0.15296430249607723,-1.146996490859777
empirical,AluminiumBillets,120,Uniform,lognormal_offset,mle,0.11491534773902932,0.00022666598670184612,,0.028339642452358,-0.5
empirical,AluminiumBillets,120,Uniform,lognormal_offset,w1,0.09391191001915034,0.031886333017610013,,0.05451713173607612,-0.5
empirical,AluminiumBillets,120,Uniform,gamma,mle,0.09085391163558268,0.00024379196111112833,,0.0,0.0
empirical,AluminiumBillets,120,Uniform,gamma,w1,0.09223389027673458,0.03476908302400261,,0.0,0.0
empirical,AluminiumBillets,120,Uniform,kde,mle,0.1418956335184769,,,0.08834672899853163,
empirical,AluminiumBillets,120,Variable,normal,mle,0.3506631218404138,0.00023991602938622236,,0.13329704191643565,1.0443500678418767
empirical,AluminiumBillets,120,Variable,normal,w1,0.09365067585844869,0.05431895807851106,,0.9290031439123427,-3.444572575733456
empirical,AluminiumBillets,120,Variable,lognormal_2p,mle,0.1857088766175783,0.00025937496684491634,,0.0,0.0
empirical,AluminiumBillets,120,Variable,lognormal_2p,w1,0.1150541649537918,0.03845945908688009,,0.0,0.0
empirical,AluminiumBillets,120,Variable,lognormal_3p,mle,0.09137818446875293,0.0017968750325962901,boundary_guard,0.012766060173871276,-0.21537445482339768
empirical,AluminiumBillets,120,Variable,lognormal_3p,w1,0.08000654240231912,0.108768375008367,,0.1543119097009274,-0.919263884768113
empirical,AluminiumBillets,120,Variable,lognormal_offset,mle,0.1121195920786732,0.0002306249225512147,,0.03139639917814556,-0.5
empirical,AluminiumBillets,120,Variable,lognormal_offset,w1,0.08166152736103129,0.03389537497423589,,0.06839230215925264,-0.5
empirical,AluminiumBillets,120,Variable,gamma,mle,0.0816971923398107,0.00023845792748034,,0.0,0.0
empirical,AluminiumBillets,120,Variable,gamma,w1,0.08054819165066697,0.034408625098876655,,0.0,0.0
empirical,AluminiumBillets,120,Variable,kde,mle,0.16947368853765393,,,0.10780901666535342,
empirical,AluminiumExtrusions,36,Uniform,normal,mle,0.34349420794890706,0.00024500000290572643,,0.11068227369700606,0.9999999999999998
empirical,AluminiumExtrusions,36,Uniform,normal,w1,0.20057307830601606,0.053151541971601546,,0.07815052562482598,0.7698849934935916
empirical,AluminiumExtrusions,36,Uniform,lognormal_2p,mle,0.16600488154638549,0.00033762503881007433,,0.0,0.0
empirical,AluminiumExtrusions,36,Uniform,lognormal_2p,w1,0.15658641298893491,0.03539937501773238,,0.0,0.0
empirical,AluminiumExtrusions,36,Uniform,lognormal_3p,mle,0.16004871018129277,0.0017820000648498535,boundary_guard,0.00035025165900540053,-0.12514808695732832
empirical,AluminiumExtrusions,36,Uniform,lognormal_3p,w1,0.1576004354994949,0.19694995798636228,,0.0,0.07928270794812778
empirical,AluminiumExtrusions,36,Uniform,lognormal_offset,mle,0.17585224871611446,0.0002429169835522771,,0.009361541339831534,-0.5
empirical,AluminiumExtrusions,36,Uniform,lognormal_offset,w1,0.16416152556710387,0.03480770799797028,,0.009137365582580962,-0.5
empirical,AluminiumExtrusions,36,Uniform,gamma,mle,0.18294988401817616,0.000265000038780272,,0.0,0.0
empirical,AluminiumExtrusions,36,Uniform,gamma,w1,0.16641575050533525,0.03392887499649078,,0.0,0.0
empirical,AluminiumExtrusions,36,Uniform,kde,mle,0.14747925587374744,,,0.07113628976748004,
empirical,AluminiumExtrusions,36,Variable,normal,mle,0.3624075030777073,0.0002441670512780547,,0.12011656710265839,1.0094852431480275
empirical,AluminiumExtrusions,36,Variable,normal,w1,0.19599573967895728,0.05546483304351568,,0.18008397169605295,0.6544509172829835
empirical,AluminiumExtrusions,36,Variable,lognormal_2p,mle,0.179270428518848,0.00028425001073628664,,0.0,0.0
empirical,AluminiumExtrusions,36,Variable,lognormal_2p,w1,0.15638272824962096,0.037007665960118175,,0.0,0.0
empirical,AluminiumExtrusions,36,Variable,lognormal_3p,mle,0.16363871635193958,0.0019497500034049153,boundary_guard,0.0008032669943155456,-0.1356103373187541
empirical,AluminiumExtrusions,36,Variable,lognormal_3p,w1,0.15613290254158788,0.1264845000114292,,1.3133112636961966e-06,-0.047590849569536534
empirical,AluminiumExtrusions,36,Variable,lognormal_offset,mle,0.17918158299896336,0.0002535840030759573,,0.011996512914828613,-0.5
empirical,AluminiumExtrusions,36,Variable,lognormal_offset,w1,0.16410545503233628,0.040745208971202374,,0.009674948504155097,-0.5
empirical,AluminiumExtrusions,36,Variable,gamma,mle,0.18790220573117902,0.00043524999637156725,,0.0,0.0
empirical,AluminiumExtrusions,36,Variable,gamma,w1,0.16633890265248866,0.043597832904197276,,0.0,0.0
empirical,AluminiumExtrusions,36,Variable,kde,mle,0.18108476056102923,,,0.09515860179065856,
empirical,AluminiumSheetGoods,26,Uniform,normal,mle,0.29237296042925176,0.00024574995040893555,,0.11477697066581771,0.9999999999999999
empirical,AluminiumSheetGoods,26,Uniform,normal,w1,0.1539510463261953,0.05413191602565348,,0.842385797595723,-1.8989573667400852
empirical,AluminiumSheetGoods,26,Uniform,lognormal_2p,mle,0.19677051355409633,0.00027008296456187963,,0.0,0.0
empirical,AluminiumSheetGoods,26,Uniform,lognormal_2p,w1,0.18497015528990265,0.036656124982982874,,0.0,0.0
empirical,AluminiumSheetGoods,26,Uniform,lognormal_3p,mle,0.1795042584615387,0.001799292047508061,boundary_guard,0.002561818375450546,-0.10208556919653593
empirical,AluminiumSheetGoods,26,Uniform,lognormal_3p,w1,0.1540623092611339,0.23510475002694875,,0.8417604329855639,-1119.9277699312386
empirical,AluminiumSheetGoods,26,Uniform,lognormal_offset,mle,0.16847936180922668,0.00022379204165190458,,0.030385979941388398,-0.5
empirical,AluminiumSheetGoods,26,Uniform,lognormal_offset,w1,0.17247268431912186,0.03659608296584338,,0.047352029137325606,-0.5
empirical,AluminiumSheetGoods,26,Uniform,gamma,mle,0.15309633000585302,0.00023308303207159042,,0.0,0.0
empirical,AluminiumSheetGoods,26,Uniform,gamma,w1,0.16042234781052128,0.0397580829448998,,0.0,0.0
empirical,AluminiumSheetGoods,26,Uniform,kde,mle,0.27311025660947386,,,0.12139725091015367,
empirical,AluminiumSheetGoods,26,Variable,normal,mle,0.24499551193070251,0.0003577090101316571,,0.11185582975694447,0.9268196356467019
empirical,AluminiumSheetGoods,26,Variable,normal,w1,0.1403724787277893,0.04747175006195903,,0.833908735580508,-1.686481606506812
empirical,AluminiumSheetGoods,26,Variable,lognormal_2p,mle,0.18094244215667218,0.00026054191403090954,,0.0,0.0
empirical,AluminiumSheetGoods,26,Variable,lognormal_2p,w1,0.1770255473590516,0.03468762501142919,,0.0,0.0
empirical,AluminiumSheetGoods,26,Variable,lognormal_3p,mle,0.1736541581897918,0.00188074994366616,boundary_guard,0.0010751932362851925,-0.0844482408221665
empirical,AluminiumSheetGoods,26,Variable,lognormal_3p,w1,0.14042265389553163,0.2340077500557527,,0.8308577493492881,-491.15161071431197
empirical,AluminiumSheetGoods,26,Variable,lognormal_offset,mle,0.16732543646730963,0.00022504199296236038,,0.02751140516647071,-0.5
empirical,AluminiumSheetGoods,26,Variable,lognormal_offset,w1,0.16046467702674633,0.040087625035084784,,0.04874540023259645,-0.5
empirical,AluminiumSheetGoods,26,Variable,gamma,mle,0.15349317169728796,0.00023470795713365078,,0.0,0.0
empirical,AluminiumSheetGoods,26,Variable,gamma,w1,0.14761855552982966,0.03830354195088148,,0.0,0.0
empirical,AluminiumSheetGoods,26,Variable,kde,mle,0.20848157134011536,,,0.12881771221301272,
empirical,AluminiumSiding,3,Uniform,normal,mle,0.3038469416724189,0.0002657499862834811,,0.029129154763230823,1.0
empirical,AluminiumSiding,3,Uniform,normal,w1,0.31788244396978854,0.04999537509866059,,0.04041972056455357,0.9527098161403382
empirical,AluminiumSiding,3,Uniform,lognormal_2p,mle,0.4362424648765593,0.00027012499049305916,,0.0,0.0
empirical,AluminiumSiding,3,Uniform,lognormal_2p,w1,0.3710491805475873,0.039788292022421956,,0.0,0.0
empirical,AluminiumSiding,3,Uniform,lognormal_3p,mle,0.30401069361285116,0.001739292056299746,boundary_normal_limit,0.02904500232798541,-527.7041507306723
empirical,AluminiumSiding,3,Uniform,lognormal_3p,w1,,0.0026687909848988056,,,
empirical,AluminiumSiding,3,Uniform,lognormal_offset,mle,0.3752052277157385,0.0002443749690428376,,0.0034868725278759485,-0.5
empirical,AluminiumSiding,3,Uniform,lognormal_offset,w1,0.3526662991980544,0.039668124984018505,,0.0003397371979528004,-0.5
empirical,AluminiumSiding,3,Uniform,gamma,mle,0.37546440682324755,0.00023849995341151953,,0.0,0.0
empirical,AluminiumSiding,3,Uniform,gamma,w1,0.3499498237728136,0.05061195802409202,,0.0,0.0
empirical,AluminiumSiding,3,Uniform,kde,mle,0.28748190163559206,,,0.07708051551129501,
empirical,AluminiumSiding,3,Variable,normal,mle,0.2664802318111055,0.0002794580068439245,,0.01773117945477031,1.1978968655652944
empirical,AluminiumSiding,3,Variable,normal,w1,0.26392121994181655,0.036395167000591755,,0.009282155563525539,1.2010534377110798
empirical,AluminiumSiding,3,Variable,lognormal_2p,mle,0.44582075414254063,0.00026379211340099573,,0.0,0.0
empirical,AluminiumSiding,3,Variable,lognormal_2p,w1,0.32185509302086274,0.05117345810867846,,0.0,0.0
empirical,AluminiumSiding,3,Variable,lognormal_3p,mle,0.26663091128092475,0.0017030410235747695,boundary_normal_limit,0.01768660531233693,-569.2538953689656
empirical,AluminiumSiding,3,Variable,lognormal_3p,w1,,0.0022402500035241246,,,
empirical,AluminiumSiding,3,Variable,lognormal_offset,mle,0.3593323336594108,0.00023016694467514753,,0.0022492488737852053,-0.5
empirical,AluminiumSiding,3,Variable,lognormal_offset,w1,0.30507423720578913,0.037680250010453165,,1.2105006522768444e-06,-0.5
empirical,AluminiumSiding,3,Variable,gamma,mle,0.3547831597833071,0.0002912919735535979,,0.0,0.0
empirical,AluminiumSiding,3,Variable,gamma,w1,0.30196012784061615,0.03559904207941145,,0.0,0.0
empirical,AluminiumSiding,3,Variable,kde,mle,0.2721571449037711,,,0.07354298513255689,
empirical,AluminiumSuspensionAssembly,22,Uniform,normal,mle,0.5123386570784337,0.00040504196658730507,,0.20269366780159198,1.0000000000000002
empirical,AluminiumSuspensionAssembly,22,Uniform,normal,w1,0.34082790808567204,0.0811542080482468,,0.9999999999999999,-72.72092798533137
empirical,AluminiumSuspensionAssembly,22,Uniform,lognormal_2p,mle,0.5750806609583877,0.00028979103080928326,,0.0,0.0
empirical,AluminiumSuspensionAssembly,22,Uniform,lognormal_2p,w1,0.40511564329216954,0.06356962502468377,,0.0,0.0
empirical,AluminiumSuspensionAssembly,22,Uniform,lognormal_3p,mle,0.3399072976960608,0.0030313340248540044,boundary_guard,0.10245293274599537,-0.2969670687311025
empirical,AluminiumSuspensionAssembly,22,Uniform,lognormal_3p,w1,0.3384460521380576,0.29615137493237853,,0.9999776066049925,-7.336503160402699
empirical,AluminiumSuspensionAssembly,22,Uniform,lognormal_offset,mle,0.32980388620096907,0.00023354205768555403,,0.11722996316025125,-0.5
empirical,AluminiumSuspensionAssembly,22,Uniform,lognormal_offset,w1,0.3602051325751087,0.0320890829898417,,0.21531092330840845,-0.5
empirical,AluminiumSuspensionAssembly,22,Uniform,gamma,mle,0.30901971013094753,0.00023854197934269905,,0.0,0.0
empirical,AluminiumSuspensionAssembly,22,Uniform,gamma,w1,0.32262816841736186,0.038858499960042536,,0.0,0.0
empirical,AluminiumSuspensionAssembly,22,Uniform,kde,mle,0.34052350189067293,,,0.22800465169698272,
empirical,AluminiumSuspensionAssembly,22,Variable,normal,mle,0.6166961246108762,0.0002388750435784459,,0.18743395594978118,1.2164893301478634
empirical,AluminiumSuspensionAssembly,22,Variable,normal,w1,0.2802892490226751,0.09689187502954155,,0.9999999999999999,-88.36643519608108
empirical,AluminiumSuspensionAssembly,22,Variable,lognormal_2p,mle,0.5743111534198025,0.00025979208294302225,,0.0,0.0
empirical,AluminiumSuspensionAssembly,22,Variable,lognormal_2p,w1,0.34938116262266966,0.04668645898345858,,0.0,0.0
empirical,AluminiumSuspensionAssembly,22,Variable,lognormal_3p,mle,0.3247393788989229,0.0017430000007152557,boundary_guard,0.09198520889271294,-0.3392148973307677
empirical,AluminiumSuspensionAssembly,22,Variable,lognormal_3p,w1,0.2807487105374541,0.07183504197746515,,0.9999999999999999,-27.8734409719357
empirical,AluminiumSuspensionAssembly,22,Variable,lognormal_offset,mle,0.3192739215389403,0.0002303750952705741,,0.10246511156769672,-0.5
empirical,AluminiumSuspensionAssembly,22,Variable,lognormal_offset,w1,0.30635299114995385,0.036090207984671,,0.13614632539421662,-0.5
empirical,AluminiumSuspensionAssembly,22,Variable,gamma,mle,0.28593877781506194,0.00023983395658433437,,0.0,0.0
empirical,AluminiumSuspensionAssembly,22,Variable,gamma,w1,0.2686876410541106,0.039320125011727214,,0.0,0.0
empirical,AluminiumSuspensionAssembly,22,Variable,kde,mle,0.5576494127906528,,,0.22591809955454217,
empirical,Asphalt,7232,Uniform,normal,mle,0.0548987986634983,0.001144499983638525,,8.046038200025779e-05,1.0000000000000004
empirical,Asphalt,7232,Uniform,normal,w1,0.027513780279204147,0.14100179192610085,,1.0913233829165514e-06,0.974845819017637
empirical,Asphalt,7232,Uniform,lognormal_2p,mle,0.03294096908888238,0.0009337500669062138,,0.0,0.0
empirical,Asphalt,7232,Uniform,lognormal_2p,w1,0.019500998485983974,0.11441016604658216,,0.0,0.0
empirical,Asphalt,7232,Uniform,lognormal_3p,mle,0.03293969915098341,0.011938749928958714,interior,2.6159744189866527e-22,-0.13210947679740181
empirical,Asphalt,7232,Uniform,lognormal_3p,w1,0.019863241515829366,0.514188333065249,,0.0,0.12194697048580339
empirical,Asphalt,7232,Uniform,lognormal_offset,mle,0.03472462560936265,0.000870165997184813,,2.6751166656365712e-11,-0.5
empirical,Asphalt,7232,Uniform,lognormal_offset,w1,0.020640944031446735,0.12079974997323006,,2.3760076690364957e-14,-0.5
empirical,Asphalt,7232,Uniform,gamma,mle,0.036539793419451586,0.0008646659553050995,,0.0,0.0
empirical,Asphalt,7232,Uniform,gamma,w1,0.020974312307831422,0.1668219999410212,,0.0,0.0
empirical,Asphalt,7232,Uniform,kde,mle,0.008580474295952229,,,2.3170513216041437e-16,
empirical,Asphalt,7232,Variable,normal,mle,0.050436810713142474,0.001105374889448285,,6.035197069449868e-05,0.9955233612521002
empirical,Asphalt,7232,Variable,normal,w1,0.027414874288634636,0.10893795790616423,,7.353944295146141e-07,0.9734858289250523
empirical,Asphalt,7232,Variable,lognormal_2p,mle,0.0316509437716852,0.0009487079223617911,,0.0,0.0
empirical,Asphalt,7232,Variable,lognormal_2p,w1,0.019104857849953482,0.09139733307529241,,0.0,0.0
empirical,Asphalt,7232,Variable,lognormal_3p,mle,0.031365881664172826,0.011138250003568828,interior,6.6400690577187464e-18,-0.20556715149084492
empirical,Asphalt,7232,Variable,lognormal_3p,w1,0.019100801958973505,0.34701237501576543,,1.6637332250855969e-69,-0.025061619883827158
empirical,Asphalt,7232,Variable,lognormal_offset,mle,0.03245363443597389,0.0008725409861654043,,1.7068169190845142e-11,-0.5
empirical,Asphalt,7232,Variable,lognormal_offset,w1,0.020335068436656008,0.1051823339657858,,9.546236503362796e-15,-0.5
empirical,Asphalt,7232,Variable,gamma,mle,0.03421831636574811,0.0008820421062409878,,0.0,0.0
empirical,Asphalt,7232,Variable,gamma,w1,0.020691601757437672,0.14170000003650784,,0.0,0.0
empirical,Asphalt,7232,Variable,kde,mle,0.0061093189629719885,,,7.981024879587023e-14,
empirical,BackingAndUnderlay,45,Uniform,normal,mle,0.7535164775973885,0.00030191591940820217,,0.24177026808412988,0.9999999999999999
empirical,BackingAndUnderlay,45,Uniform,normal,w1,0.3480377569649009,0.07153037504758686,,0.9999999999999999,-56.958543579187705
empirical,BackingAndUnderlay,45,Uniform,lognormal_2p,mle,0.23349815507096428,0.0002791250590234995,,0.0,0.0
empirical,BackingAndUnderlay,45,Uniform,lognormal_2p,w1,0.20648946027283485,0.04769345803651959,,0.0,0.0
empirical,BackingAndUnderlay,45,Uniform,lognormal_3p,mle,0.3092875230603637,0.0018767090514302254,boundary_guard,0.09147485925067217,-0.33873442146498967
empirical,BackingAndUnderlay,45,Uniform,lognormal_3p,w1,0.1960665459165638,0.1230891669401899,,0.3342835926263965,-0.23989866952861882
empirical,BackingAndUnderlay,45,Uniform,lognormal_offset,mle,0.3446102177736226,0.00024379196111112833,,0.10914558431432231,-0.5
empirical,BackingAndUnderlay,45,Uniform,lognormal_offset,w1,0.1975682542059294,0.055699291988275945,,0.7291653965818287,-0.5
empirical,BackingAndUnderlay,45,Uniform,gamma,mle,0.2125638548671883,0.00025224999990314245,,0.0,0.0
empirical,BackingAndUnderlay,45,Uniform,gamma,w1,0.1554857258585843,0.03436320903711021,,0.0,0.0
empirical,BackingAndUnderlay,45,Uniform,kde,mle,0.4172176474705269,,,0.23779906860840844,
empirical,BackingAndUnderlay,45,Variable,normal,mle,0.7844580791732065,0.0002666250802576542,,0.23327418948719403,1.0583462967351864
empirical,BackingAndUnderlay,45,Variable,normal,w1,0.32403631017680484,0.05952191702090204,,0.9999999999999999,-71.56093076005186
empirical,BackingAndUnderlay,45,Variable,lognormal_2p,mle,0.21043601195626593,0.00027370802126824856,,0.0,0.0
empirical,BackingAndUnderlay,45,Variable,lognormal_2p,w1,0.20023055259398123,0.03530916606541723,,0.0,0.0
empirical,BackingAndUnderlay,45,Variable,lognormal_3p,mle,0.30505541479398857,0.0017162919975817204,boundary_guard,0.0928888157843687,-0.3452972538583055
empirical,BackingAndUnderlay,45,Variable,lognormal_3p,w1,0.19009141461493675,0.12408441700972617,,0.39404339882150563,-0.2884293445778335
empirical,BackingAndUnderlay,45,Variable,lognormal_offset,mle,0.3399366148160891,0.0002287919633090496,,0.11008690981016789,-0.5
empirical,BackingAndUnderlay,45,Variable,lognormal_offset,w1,0.19118046441240857,0.0483150000218302,,0.6878721824765845,-0.5
empirical,BackingAndUnderlay,45,Variable,gamma,mle,0.2240661455651455,0.0002312499564141035,,0.0,0.0
empirical,BackingAndUnderlay,45,Variable,gamma,w1,0.15001903949325032,0.044332333956845105,,0.0,0.0
empirical,BackingAndUnderlay,45,Variable,kde,mle,0.542783575332459,,,0.24847804604079224,
empirical,BituminousRoofing,66,Uniform,normal,mle,0.3051383967140744,0.0002435420174151659,,0.12858192092478593,1.0
empirical,BituminousRoofing,66,Uniform,normal,w1,0.14085042990016416,0.04186966689303517,,0.8572966321785431,-1.9192949430515969
empirical,BituminousRoofing,66,Uniform,lognormal_2p,mle,0.11332039231219365,0.00025879195891320705,,0.0,0.0
empirical,BituminousRoofing,66,Uniform,lognormal_2p,w1,0.11252182320101792,0.029403834021650255,,0.0,0.0
empirical,BituminousRoofing,66,Uniform,lognormal_3p,mle,0.11537062617210196,0.0017137499526143074,boundary_guard,0.0002476771951140011,-0.08186253077626926
empirical,BituminousRoofing,66,Uniform,lognormal_3p,w1,0.11280728127535171,0.08780195901636034,,0.0,0.014624853552342235
empirical,BituminousRoofing,66,Uniform,lognormal_offset,mle,0.13012255852147617,0.00023270898964256048,,0.01682007867438121,-0.5
empirical,BituminousRoofing,66,Uniform,lognormal_offset,w1,0.12280700433380855,0.031296791043132544,,0.06275324539948529,-0.5
empirical,BituminousRoofing,66,Uniform,gamma,mle,0.12021730555088748,0.000232374994084239,,0.0,0.0
empirical,BituminousRoofing,66,Uniform,gamma,w1,0.12399247886902542,0.03441820794250816,,0.0,0.0
empirical,BituminousRoofing,66,Uniform,kde,mle,0.1256921628289678,,,0.08205139710144267,
empirical,BituminousRoofing,66,Variable,normal,mle,0.34276742926072645,0.00024854205548763275,,0.13152121104779269,1.0341453745262286
empirical,BituminousRoofing,66,Variable,normal,w1,0.13391631221375275,0.04522162501234561,,0.7214739179794514,-0.9022352969369745
empirical,BituminousRoofing,66,Variable,lognormal_2p,mle,0.10937239984067414,0.00025766692124307156,,0.0,0.0
empirical,BituminousRoofing,66,Variable,lognormal_2p,w1,0.1083227220325737,0.028172291931696236,,0.0,0.0
empirical,BituminousRoofing,66,Variable,lognormal_3p,mle,0.10780435114876052,0.0017256659921258688,boundary_guard,0.00047863316891341647,-0.09222779498827866
empirical,BituminousRoofing,66,Variable,lognormal_3p,w1,0.10738189972341967,0.08709004195407033,,8.5553960106861e-05,-0.05743302673154074
empirical,BituminousRoofing,66,Variable,lognormal_offset,mle,0.12513425616412532,0.00022679194808006287,,0.017979363054344385,-0.5
empirical,BituminousRoofing,66,Variable,lognormal_offset,w1,0.1162809093958027,0.04323033301625401,,0.041960795825303376,-0.5
empirical,BituminousRoofing,66,Variable,gamma,mle,0.1232838457969734,0.00023829203564673662,,0.0,0.0
empirical,BituminousRoofing,66,Variable,gamma,w1,0.11762422053645032,0.033656249986961484,,0.0,0.0
empirical,BituminousRoofing,66,Variable,kde,mle,0.1766249318219888,,,0.10104042424306113,
empirical,BlanketFacing,28,Uniform,normal,mle,0.29324121157475314,0.00028970802668482065,,0.06496799924234843,1.0
empirical,BlanketFacing,28,Uniform,normal,w1,0.15052084488891426,0.03662874992005527,,0.017697718440761928,0.9052380254378609
