material,coeffvar,coeffvar_uw,crit_bw_1,crit_bw_1_uw,entropy,entropy_uw,fit_lognorm_SW,fit_lognorm_SW_uw,fit_norm_SW,fit_norm_SW_uw,kurtosis,kurtosis_uw,mean,mean_uw,modality_index,modality_index_uw,n,skewness,skewness_uw,w_v_uw_wasserstein,weight_outliers,weight_outliers_uw
Asphalt,0.23421686156736615,0.23159086657651867,0.21926347306371294,0.2199932069398833,4.923625711672627,4.923097193701435,0.9848538198018223,0.9845978389174485,0.9518366755227884,0.9497335934451836,1.7296979760645355,1.8508446701892416,1.0005150886292182,0.9999999999999998,1.001717715626829,1.005973004765176,8865.0,0.9279043412288196,0.9554454451094662,0.0028289255918952606,0.0445444547095707,0.04376762549351383
BackingAndUnderlay,0.9983551784848124,1.171940453189872,0.6489559261741393,0.4732156409067479,3.113871924874569,3.3813837241896776,0.9331189611211816,0.951080347423507,0.8443738442589908,0.7619114773345326,-0.21490829756790647,2.0205554065899167,1.3703855004048373,0.9999999999999997,1.0,1.0,45.0,1.0261573137515867,1.6789761707984092,0.3704336823845856,0.0,0.11111111111111112
BituminousRoofing,0.5970785745836856,0.5795204631304165,0.5722811088375132,0.48982440196158067,3.6225508226743677,4.042623521907657,0.9804705651130781,0.9817110308739435,0.901730430228215,0.8971717018344287,1.1597391304634013,0.9962808510986338,0.9798470272641371,0.9999999999999999,1.0064641483387295,1.0045531678457837,66.0,1.1450956631723386,1.141807127092807,0.04399208981651327,0.06419396053154341,0.06060606060606061
BlanketFacing,0.6296933401895126,0.5240849577453385,0.7236570185413231,0.499805473126982,3.038036904066778,3.328471881330743,0.8522753600372741,0.8161471598528622,0.9265106131108336,0.9430429568989149,-1.367186684328338,-0.7382525987519711,0.9501772695546035,1.0000000000000002,1.0199122974047607,1.0,33.0,-0.07350029814470321,-0.2406143085096524,0.10638628107095921,0.0,0.0
BlanketInsulation,0.7261002071571614,0.6758140873691861,0.6705855227560787,0.5338689298401295,4.397146002893619,4.529171490315854,0.9911379001237062,0.9946321262662596,0.8092598300807166,0.8358510203113441,3.2693734502977603,3.810305601995094,1.0658473888161963,0.9999999999999997,1.0184898596083414,1.0124252245199457,349.0,1.79679564300812,1.7862649707273144,0.06617871712302437,0.0563619643042039,0.05157593123209169
BlownInsulation,0.9192572598794019,0.9108732125542066,0.7954989000117562,0.5865446615402357,2.7235465946513955,2.968391891541977,0.934228553641822,0.9688215295017388,0.6935924470987198,0.7969783583756005,8.402815867323982,3.6506589966700833,0.8666862903325658,1.0000000000000002,1.0276776476172393,1.0027408525726877,27.0,2.5737705615926614,1.8177720548031686,0.1581620771317258,0.04155741712259738,0.07407407407407407
BoardInsulation,0.7528396236427475,0.7524840933997646,0.4486723614489053,0.37579092230693945,4.586892811185572,4.739161486758853,0.9643055026949067,0.9775816875675948,0.8647337926695832,0.8779038500126615,2.8382829342949427,1.9877136418122487,0.9496077468609401,1.0,1.0061334921345653,1.0025151382295374,412.0,1.5719630832637668,1.39784689398715,0.051996176752188185,0.04928986710484288,0.03640776699029125
Brick,0.5012171336220649,0.4780893895328444,0.8420526009089143,0.7011093056229822,3.8518545471557717,4.01452508236846,0.8912472906871667,0.8763020461338478,0.852693274010995,0.8833933941923665,3.465874578999106,2.855533795620142,1.0500145612781198,1.0000000000000002,1.040895635190363,1.1589637769194363,252.0,1.2751728563728837,0.8466628714136025,0.05026753960779172,0.04489665684185814,0.01984126984126984
CMU,0.31244863024501424,0.3107927304453577,0.32515063384605203,0.337903233499982,4.707551654236531,4.775071923595572,0.989571648358796,0.9892815970074968,0.9203473670218508,0.9214230659942894,1.6714698352955373,1.5278094778402493,0.9809072479654126,1.0000000000000002,1.0,1.002183135109362,558.0,1.1911044135379032,1.1662430082402715,0.019209572133015294,0.03688078240469955,0.03584229390681004
CableTrays,0.9673987487026361,0.9948997660135476,0.5521417050914145,0.4651321239728518,3.559650066427048,3.7328389820595076,0.8944505617434829,0.885997079126819,0.8503845871354205,0.8516294567086943,1.3288896189790351,1.4817509518169623,1.050104946035504,0.9999999999999999,1.0071743304049856,1.0005377528148858,67.0,1.317196430441474,1.3213213691482069,0.0602775617221773,0.08559645137421869,0.04477611940298507
Carpet,0.5178630571396626,0.5163251836049711,0.45356865008296143,0.4542311011810332,4.870494869026835,4.887941113332015,0.9881249273054397,0.9879339813677614,0.9355595535665384,0.9331073053619938,0.3730168424256991,0.5597699620014505,1.0042370014575062,1.0000000000000004,1.0036163391206172,1.0046329001034742,1915.0,0.8842681029552113,0.9307986072573612,0.009368710760514768,0.007443201672321075,0.010966057441253266
CastDecksAndUnderlayment,0.853480097534349,0.8736294815314501,0.34794852008743204,0.3839300564629867,3.827282226199264,4.110180774750953,0.9576120674024382,0.974553934697329,0.8363308738326932,0.8259956379251497,2.4227848366208597,2.1148447589216652,0.9372812036893584,1.0,1.0,1.0,120.0,1.5439190012624555,1.5498658579990747,0.06645116120678635,0.027698780643178614,0.041666666666666664
CeilingPanel,0.6810516728176779,0.6781823526591451,0.7028255085773394,0.7149806615635158,4.258633325962892,4.410086226063241,0.9894172908984687,0.9864703833916195,0.8338824432122454,0.8252764832447671,3.9195865591513455,4.169975713747547,0.9985262330456652,1.0000000000000007,1.051247940462666,1.0555942795535231,239.0,1.8098895532645765,1.8785560205113156,0.028500751611667374,0.04909362482890769,0.054393305439330526
Cement,0.3790366255193208,0.3735727380481861,0.6153888095456957,0.3789319346831378,4.672257383761018,4.784313201435802,0.8885870015201016,0.8897198478481808,0.9617899141502009,0.9757684080161246,1.416679181437655,0.8664884108262142,1.0068447314430984,0.9999999999999996,1.0153624343514918,1.0016741845101251,505.0,0.2769210442574061,0.15718717625631137,0.01775326064130448,0.013884476906501492,0.017821782178217824
CementBoard,0.37567945353525295,0.39500762632778014,0.43753480973840664,0.3201766296890081,2.9355578753976634,3.3672958299864804,0.9810508151377162,0.9498097956113846,0.9413064809410222,0.9656965120138044,0.5288126837535481,-0.06768518241489768,0.9313900295493871,1.0000000000000002,1.0,1.0,29.0,0.8765276237706849,0.5326497276505581,0.08354491347405059,0.030275821600986713,0.0
CementGrout,0.32194248147645166,0.32025989105528074,0.2784533158545807,0.23467558180973735,4.851757361389614,4.8754433687527,0.9842001149661699,0.9847058889059236,0.922845325377171,0.9237951859445875,1.7011283045654018,1.7492012557166683,1.0055915448252875,1.0,1.0069415597707214,1.0029551427998615,3786.0,1.1703645274543282,1.17171928432399,0.005894420608274234,0.037109733370343526,0.03592181722134179
CementitiousMaterials,0.9687906507220119,0.8242718556578493,0.6140938342987625,0.7168472479606249,1.6949886068783149,1.8891591637540315,0.903295069176815,0.9185124570645866,0.817268763940136,0.8174189981165336,1.9337400607672133,-1.0789975420412286,0.737156426530553,0.9999999999999998,1.0,1.0135565002683158,9.0,1.5865214151755855,0.857680394604805,0.26906005584626286,0.0,0.0
CementitiousSheathingBoard,0.6527081897031776,0.6384485661308411,0.44221118009789573,0.42606691352805837,3.7238780549363035,4.055407653789452,0.8997757767582936,0.8890970953468423,0.9514672093456389,0.9616788618151633,0.5285424260418613,-0.04053466995236516,0.9359239156737,1.0,1.0,1.0,73.0,0.7654174013846908,0.5241991778272629,0.07864425140600384,0.020050830912733034,0.0
Chairs,2.083216027890099,2.3062243422093065,0.804157212231643,0.964179696549897,2.395829734194785,2.5186806945021374,0.7967758824867525,0.8079919618986068,0.4909871546058369,0.4267944647059927,7.339813391398862,8.939884392111113,1.1470208662407184,1.0000000000000002,1.0175274526765785,1.0414026082293113,84.0,2.7761809655903944,3.127926448494164,0.22714140802239463,0.16758832418038147,0.15476190476190477
Cladding,1.0484192541599984,1.0342837608572848,0.5759724151041141,0.5463680655480736,3.5389266354086986,3.787868164746934,0.8920007831506261,0.8999008841341467,0.8310483155925351,0.830839910939531,-0.8768620830864884,-0.850238921268061,0.9853070875159184,1.0000000000000004,1.0679677301158355,1.1011102716426608,122.0,0.7248799144489443,0.7249742030015478,0.03251761601599874,0.0,0.0
Coil,0.3870786293672066,0.39965203896594304,0.47990811126952215,0.4936802838584935,3.6165021540205164,3.9635052180156602,0.8309557830229858,0.895507689051773,0.9390297811030829,0.965705479129678,-0.42615899159103554,-0.5927906708755235,1.0173941858420927,1.0000000000000004,1.0,1.0272716966915663,76.0,-0.47516749310232087,-0.12914293411514186,0.05507029462885334,0.0,0.0
ColdFormedSteel,0.34105358678403713,0.3749059679824845,0.5976072769585351,0.38230499105478233,3.5606020805674357,3.826763786717842,0.9654471728750875,0.9649951956754812,0.9136087467744957,0.9468135991449893,3.2449524079567067,1.6315737753975348,1.0258628831943755,1.0000000000000002,1.00980945925834,1.0,63.0,1.202059459519908,0.9088671823087274,0.048880144408207635,0.04512138132466193,0.047619047619047616
CompositeLumber,0.2026012089612233,0.23013634205099057,0.5869757414813739,0.6694954103146962,1.1338927533875056,1.3862943611199035,0.8298318491694496,0.8807125078153817,0.7955525997231583,0.8550443445047298,2.990385153138246,-0.40671528464521645,0.9475707624762357,1.0,1.0,1.0,8.0,1.2582245955750004,0.6445249258448209,0.05341408299926986,0.3858740614230005,0.375
CompositionSiding,0.6916078008817227,1.0328414508652777,1.0029185176380913,0.8088419925535678,1.0684225320172103,1.3862943611199001,0.8870434269601518,0.7533892684460912,0.8757060190631898,0.6758638041079496,-5.451264418495393,3.9267786410693657,1.735195919468027,1.0,1.0,1.000769018220933,4.0,-0.4636065396828091,1.97916293536693,0.7351959194680269,0.0,0.25
Concrete,0.2604961995580358,0.25494927418872676,0.6757190887649122,0.45354495100886727,4.240156707768602,4.4313827839217,0.9707688992994026,0.9723069241013016,0.9248450203676678,0.9522219531023703,2.396276131095969,2.124424760944286,1.0145801776808898,1.0000000000000002,1.0441001371643253,1.0067045259077405,208.0,1.060116165036583,0.8552391498200799,0.018502224737119745,0.04501331434516971,0.028846153846153848
ConcreteAdmixtures,0.7728861060846581,0.9014234621048735,0.6176316027683381,0.6826937069728727,3.2180376797047354,3.6292239064009553,0.9384995079658092,0.9673597534582993,0.804215328627693,0.7884545450852092,7.4972140204262585,3.5018278377179977,0.7704029033671598,1.0000000000000002,1.0181275024917413,1.0288777647879852,51.0,2.189624303131757,1.876787333287322,0.2362574721384201,0.04184216831158429,0.058823529411764705
ConcretePaving,0.2814001606991209,0.27688175461004894,0.4299900642893798,0.4397911281802029,4.433542780755633,4.584428530799441,0.9838527458169563,0.9917337493247617,0.9619826266047317,0.9557927280478284,0.18952230263618128,1.0517761616319887,0.984597360353277,1.0000000000000002,1.0400960995447528,1.0130327572683189,400.0,0.596064856042607,0.821718358738168,0.020216537767650356,0.001623294212932763,0.0125
Countertops,1.0379475938063627,1.2941159358908045,0.6490438824021163,0.7976030996488177,2.8225501280511316,3.239173732483503,0.9388130343827952,0.957561679208792,0.8193113141992961,0.6991037530231928,2.6878176399866396,5.81848250916322,0.933616680539623,1.0000000000000002,1.012791108160379,1.037271524530629,46.0,1.3883522459086508,2.3353715431550572,0.21536062204398718,0.006422993635216184,0.19565217391304346
CurtainWalls,0.6993970042743257,0.6712323386628509,0.8308906437349356,0.8316431535335332,2.497402688438512,2.751666616931528,0.9681774694807889,0.9263277266348104,0.7894286658117174,0.7327525347747614,5.203253649786765,6.27555820551573,1.0036604977390269,1.0,1.0225724825219438,1.0434783542929318,17.0,2.110072849505345,2.3229494277542924,0.05475199970773213,0.062729167590033,0.11764705882352941
