arm,dataset,n,method,w1,w1_heldout,model_sd_ratio,w1_rank,w1_heldout_rank,w1_heldout_rank_within,w1_relative
empirical,Aggregates,384,"Normal, Uniform",5.243195112562935,4.797407852271794,0.6369674122538321,6.0,6.0,3.0,2.226606198842326
empirical,Aggregates,384,"Normal, Variable",5.166941564361436,4.300997824363578,0.6295104735166065,5.0,5.0,3.0,2.194223916767344
empirical,Aggregates,384,"Lognormal, Uniform",0.9630766114056604,0.9471496416569396,0.15801170233031997,3.0,3.0,1.0,0.4089858010009666
empirical,Aggregates,384,"Lognormal, Variable",0.8938254607364218,0.8979161390719228,0.1386432966033533,2.0,2.0,2.0,0.3795771984128935
empirical,Aggregates,384,"KDE, Uniform",1.0771380655783505,1.1192777118094717,1.2012451828094874,4.0,4.0,2.0,0.45742381169054747
empirical,Aggregates,384,"KDE, Variable",0.784576932530652,0.8398424601657876,1.2040287073864107,1.0,1.0,1.0,0.33318307328592245
empirical,AluminiumBillets,120,"Normal, Uniform",0.3132039402088189,0.42856951833708357,0.7574772973820436,5.0,5.0,3.0,1.7418941286038672
empirical,AluminiumBillets,120,"Normal, Variable",0.3506631218404138,0.513844794911318,0.8146792378498874,6.0,6.0,3.0,1.9502246128975118
empirical,AluminiumBillets,120,"Lognormal, Uniform",0.09710073730632504,0.30209913772826924,1.0725723442187043,2.0,1.0,1.0,0.5400289794701363
empirical,AluminiumBillets,120,"Lognormal, Variable",0.09137818446875293,0.3785678996524077,1.1250499910421847,1.0,3.0,1.0,0.5082028115689715
empirical,AluminiumBillets,120,"KDE, Uniform",0.11535285925918577,0.3230336358915054,0.9360274136628708,4.0,2.0,2.0,0.6415387626582172
empirical,AluminiumBillets,120,"KDE, Variable",0.11114034145357779,0.4193673220500139,1.0211530284941104,3.0,4.0,2.0,0.6181107048012964
empirical,AluminiumExtrusions,36,"Normal, Uniform",0.34349420794890706,0.6422605491044133,0.793907121508728,5.0,4.0,3.0,1.6279635515134485
empirical,AluminiumExtrusions,36,"Normal, Variable",0.3624075030777073,0.6906331243072874,0.8260312390821597,6.0,6.0,3.0,1.71760161351327
empirical,AluminiumExtrusions,36,"Lognormal, Uniform",0.16004871018129277,0.5172156769061631,0.8764247685580792,3.0,1.0,1.0,0.7585381663280912
empirical,AluminiumExtrusions,36,"Lognormal, Variable",0.16363871635193958,0.5580872042153584,0.9350598502901255,4.0,2.0,1.0,0.7755527158030876
empirical,AluminiumExtrusions,36,"KDE, Uniform",0.09213262856284368,0.593917990579363,0.9691456395317887,1.0,3.0,2.0,0.43665528481850385
empirical,AluminiumExtrusions,36,"KDE, Variable",0.14425574656636858,0.653522115809506,1.0738745619015035,2.0,5.0,2.0,0.6836886680235988
empirical,AluminiumSheetGoods,26,"Normal, Uniform",0.29237296042925176,0.37349501976079996,0.9077495940230674,6.0,6.0,3.0,1.3447961550241871
empirical,AluminiumSheetGoods,26,"Normal, Variable",0.24499551193070251,0.3225933697660753,0.8334604280423583,5.0,4.0,3.0,1.1268792502524043
empirical,AluminiumSheetGoods,26,"Lognormal, Uniform",0.1795042584615387,0.26174194136479273,1.4302326531908116,3.0,2.0,1.0,0.8256462438767765
empirical,AluminiumSheetGoods,26,"Lognormal, Variable",0.1736541581897918,0.24930223535807508,1.2163339165069658,1.0,1.0,1.0,0.7987381729648808
empirical,AluminiumSheetGoods,26,"KDE, Uniform",0.2376049682552512,0.33745628948107154,1.1369238479902235,4.0,5.0,2.0,1.0928857691052645
empirical,AluminiumSheetGoods,26,"KDE, Variable",0.17633183860412888,0.3093332755786632,1.055811059409945,2.0,3.0,2.0,0.811054408776487
empirical,AluminiumSiding,3,"Normal, Uniform",0.3038469416724189,,0.8632913224953075,5.0,,,1.0922044876443309
empirical,AluminiumSiding,3,"Normal, Variable",0.2664802318111055,,0.9517551259365004,2.0,,,0.9578865709511617
empirical,AluminiumSiding,3,"Lognormal, Uniform",0.30401069361285116,,0.8635959031019685,6.0,,,1.0927931083598008
empirical,AluminiumSiding,3,"Lognormal, Variable",0.26663091128092475,,0.9522892211395998,3.0,,,0.9584282015241951
empirical,AluminiumSiding,3,"KDE, Uniform",0.28129710124100943,,1.0374293518606317,4.0,,,1.0111471079672898
empirical,AluminiumSiding,3,"KDE, Variable",0.24691024139044038,,1.1124468194785098,1.0,,,0.887540523553222
empirical,AluminiumSuspensionAssembly,22,"Normal, Uniform",0.5123386570784337,0.7658912997096974,0.6685104561740739,5.0,2.0,2.0,1.1854490190553133
empirical,AluminiumSuspensionAssembly,22,"Normal, Variable",0.6166961246108762,0.9248953354617309,0.7730905740395126,6.0,5.0,2.0,1.4269112936821755
empirical,AluminiumSuspensionAssembly,22,"Lognormal, Uniform",0.3399072976960608,0.6229473444245274,1.306042534855215,3.0,1.0,1.0,0.7864773954815033
empirical,AluminiumSuspensionAssembly,22,"Lognormal, Variable",0.3247393788989229,0.7726949538732317,1.5974269766924192,2.0,3.0,1.0,0.751381869874063
empirical,AluminiumSuspensionAssembly,22,"KDE, Uniform",0.308501760061826,0.7885756867608528,0.9028969881745543,1.0,4.0,3.0,0.7138112726601116
empirical,AluminiumSuspensionAssembly,22,"KDE, Variable",0.49095397528900175,0.9821617885837898,1.0309686510283274,4.0,6.0,3.0,1.1359691492468336
empirical,Asphalt,7232,"Normal, Uniform",0.0548987986634983,0.05520069101881382,1.0236437901918718,6.0,6.0,3.0,1.8387866321199515
empirical,Asphalt,7232,"Normal, Variable",0.050436810713142474,0.050794952800909385,1.0003561946546946,5.0,5.0,3.0,1.6893362981320463
empirical,Asphalt,7232,"Lognormal, Uniform",0.03293969915098341,0.03345521441004114,0.9770519110418548,4.0,4.0,2.0,1.1032860452218425
empirical,Asphalt,7232,"Lognormal, Variable",0.031365881664172826,0.031890096814432604,0.9593991505397897,3.0,3.0,2.0,1.0505724225817161
empirical,Asphalt,7232,"KDE, Uniform",0.0063354783975413335,0.010193551966339769,1.0311841567757327,2.0,2.0,1.0,0.2122012369868021
empirical,Asphalt,7232,"KDE, Variable",0.0031592823835215646,0.009665846828263056,1.0098107719186082,1.0,1.0,1.0,0.10581736495764205
