stratum,n,k,truncated_mass,normalizer,ks_uniform,ks_market,ess_market,ks_noise_floor,ks_floor_market
s1_3_9,5,1,0.0130073596458129,1.7664841322752924,0.2877103911787723,0.39884644743219533,2.0791999727043926,0.6082104898799429,0.9431717363963854
s1_3_9,4,1,0.0060912092058198475,16.285312138048567,0.599026325811444,0.599026325811444,2.198943717466141,0.68,0.9171320099573843
s1_3_9,7,4,0.01591747287959977,28.87932461201122,0.2808652730239076,0.5195390250271418,2.656069769330475,0.514031683292549,0.8344862189362926
s1_3_9,4,4,1.2931778536895422e-08,88.82430918618807,0.20271580216033358,0.3947299715805006,2.2592904750367135,0.68,0.9048005849367925
s1_3_9,6,3,1.646645796060664e-05,141.5287819508237,0.2968176985189628,0.4425688266326516,3.076436228373788,0.5552176750308538,0.7753806340963403
s1_3_9,5,1,0.00024108470355233003,14.065986498456564,0.41370455729353983,0.41370455729353983,3.499626821856419,0.6082104898799429,0.7269893356821723
s1_3_9,6,2,0.003499403025604697,30.241734284181366,0.3767211835081364,0.5818795793772792,1.089223753237933,0.5552176750308538,1.303107836613865
s1_3_9,3,1,0.014336944341865276,50.103433555117704,0.6553994939009378,0.6801761079228343,1.8987120727781868,0.7851963660978911,0.9869822729985911
s1_3_9,6,1,0.011729621969971737,25.53761387304237,0.3296878208912397,0.38666362449711944,3.7472868775704686,0.5552176750308538,0.7025551751919286
s1_3_9,7,2,3.292233204277295e-05,8.644721624618452,0.4317190413510061,0.5153047701637858,1.902771733821763,0.514031683292549,0.9859288221611702
s1_3_9,3,3,0.21253068799620722,17.509138828571256,0.5566788854173614,0.43118532543711185,1.7643283622645898,0.7851963660978911,1.0238803319036918
s1_3_9,6,2,3.2727591074976914e-06,100.83728694497813,0.3779428493989628,0.408634961121598,3.104076682658132,0.5552176750308538,0.7719207007321236
s1_3_9,6,4,0.01960669665950543,50.05918555654716,0.22913168779721202,0.2579739015486529,4.075890380106213,0.5552176750308538,0.6736396797763227
s1_3_9,7,1,0.005477707195549519,2.4737582946571925,0.3785102439318271,0.43843876570596824,3.1916542682907294,0.514031683292549,0.7612564545251207
s1_3_9,9,5,1.0169576292184956e-10,591.596790483421,0.3121611430914353,0.4842169955618524,2.660830757765883,0.45333333333333337,0.8337393172369856
s1_3_9,7,3,1.4743595233568385e-09,45.37878221092641,0.22629178812842776,0.20655161654532428,4.995999266810346,0.514031683292549,0.6084539647907287
s1_3_9,5,1,0.01438093873978119,145.2535504439701,0.23748228938008364,0.3788715230383289,3.458761674242307,0.6082104898799429,0.7312714014328493
s1_3_9,6,3,0.016279276165528156,58.13466898297114,0.6244232470065378,0.6134982669016005,4.718066196772055,0.5552176750308538,0.6261190150664451
s1_3_9,3,2,3.259279200196197e-05,92.51642979047926,0.4081585092899572,0.8885696630044467,1.1798313785972927,0.7851963660978911,1.2520709436899407
s1_3_9,9,1,0.012890611050789258,71.3717020535504,0.3976408218180364,0.3976408218180366,4.175322562986568,0.45333333333333337,0.6655702358762414
s1_3_9,7,2,1.075010760964723e-06,53.906427421434024,0.2977726688643076,0.49916602874497146,3.4242408948587926,0.514031683292549,0.7349482388681036
s1_3_9,3,2,0.022059703236198436,40.12217616347397,0.3021089473777523,0.6053310677378666,2.675249882896122,0.7851963660978911,0.831489427562308
s1_3_9,6,4,0.12912849003392235,52.038362756331985,0.21210152347063313,0.7963977100232681,3.7572666035462237,0.5552176750308538,0.7016215217182509
s1_3_9,3,4,0.005378870195268504,22.752324388582796,0.297898316207015,0.3689774884137741,2.646179347668728,0.7851963660978911,0.8360442620292369
s1_3_9,3,1,0.005318807543634008,14.336832100819194,0.3359168199621643,0.3359168199621643,2.297669102618767,0.7851963660978911,0.8972121915720235
s1_3_9,8,3,2.842170943040401e-14,140.68835613623295,0.15752923106628464,0.45191274474454457,2.8321426939649395,0.48083261120685233,0.8081302114366441
s1_3_9,7,1,0.010680949628773417,66.80571302782508,0.23053009138426372,0.23836209554005142,5.270633093193814,0.514031683292549,0.5923897236668035
s1_3_9,8,3,1.2327092679953466e-08,53.09193504280135,0.2874132788779741,0.34122567564270045,4.114611050148352,0.48083261120685233,0.6704625343004987
s1_3_9,5,1,0.01437002094353268,79.17365032131875,0.46990127145393484,0.610010199783136,3.157438271405159,0.6082104898799429,0.7653700681860871
s1_3_9,3,2,0.0001114912076525254,27.677627657139794,0.3981060430245972,0.3871344268437082,1.9663598302552854,0.7851963660978911,0.9698563453489758
s1_3_9,6,5,1.5380208218118696e-10,79.87815333877563,0.3192852165320204,0.4601830969740789,3.45606282404247,0.5552176750308538,0.7315568717675472
s1_3_9,4,4,3.4416913763379853e-15,139.4715126958804,0.34581005159939904,0.4102923815628836,3.1115786570050443,0.68,0.7709895939514922
s1_3_9,5,5,3.0647846260833944e-08,86.23500723775388,0.524772522030325,0.7995958365320024,2.9521337021721585,0.6082104898799429,0.7915364102497118
s1_3_9,7,4,1.3596737957755067e-07,97.70976055177248,0.37195411930321,0.3582415693869436,2.2770291252902264,0.514031683292549,0.901269378066413
s1_3_9,8,2,4.294444387142882e-05,44.773555640079536,0.17851930570429775,0.30774741033861464,4.435479320818397,0.48083261120685233,0.645756265981318
